 Hertz,Ohm
        116.80000000,        234.98981936
        117.20000000,        235.79355733
        117.60000000,        236.59729877
        118.00000000,        237.40104364
        118.40000000,        238.20479190
        118.80000000,        239.00854353
        119.20000000,        239.81229848
        119.60000000,        240.61605672
        120.00000000,        241.41981823
        120.40000000,        242.22358296
        120.80000000,        243.02735089
        121.20000000,        243.83112198
        121.60000000,        244.63489621
        122.00000000,        245.43867354
        122.40000000,        246.24245394
        122.80000000,        247.04623739
        123.20000000,        247.85002384
        123.60000000,        248.65381328
        124.00000000,        249.45760568
        124.40000000,        250.26140100
        124.80000000,        251.06519922
        125.20000000,        251.86900031
        125.60000000,        252.67280424
        126.00000000,        253.47661098
        126.40000000,        254.28042052
        126.80000000,        255.08423282
        127.20000000,        255.88804786
        127.60000000,        256.69186560
        128.00000000,        257.49568604
        128.40000000,        258.29950913
        128.80000000,        259.10333486
        129.20000000,        259.90716320
        129.60000000,        260.71099412
        130.00000000,        261.51482761
        130.40000000,        262.31866364
        130.80000000,        263.12250219
        131.20000000,        263.92634323
        131.60000000,        264.73018674
        132.00000000,        265.53403270
        132.40000000,        266.33788108
        132.80000000,        267.14173187
        133.20000000,        267.94558504
        133.60000000,        268.74944058
        134.00000000,        269.55329845
        134.40000000,        270.35715864
        134.80000000,        271.16102113
        135.20000000,        271.96488590
        135.60000000,        272.76875293
        136.00000000,        273.57262219
        136.40000000,        274.37649368
        136.80000000,        275.18036736
        137.20000000,        275.98424322
        137.60000000,        276.78812125
        138.00000000,        277.59200141
        138.40000000,        278.39588370
        138.80000000,        279.19976809
        139.20000000,        280.00365457
        139.60000000,        280.80754312
        140.00000000,        281.61143373
        140.40000000,        282.41532636
        140.80000000,        283.21922101
        141.20000000,        284.02311766
        141.60000000,        284.82701630
        142.00000000,        285.63091690
        142.40000000,        286.43481945
        142.80000000,        287.23872393
        143.20000000,        288.04263033
        143.60000000,        288.84653862
        144.00000000,        289.65044881
        144.40000000,        290.45436086
        144.80000000,        291.25827477
        145.20000000,        292.06219051
        145.60000000,        292.86610808
        146.00000000,        293.67002746
        146.40000000,        294.47394863
        146.80000000,        295.27787158
        147.20000000,        296.08179629
        147.60000000,        296.88572275
        148.00000000,        297.68965095
        148.40000000,        298.49358087
        148.80000000,        299.29751250
        149.20000000,        300.10144582
        149.60000000,        300.90538082
        150.00000000,        301.70931750
        150.40000000,        302.51325582
        150.80000000,        303.31719578
        151.20000000,        304.12113738
        151.60000000,        304.92508058
        152.00000000,        305.72902539
        152.40000000,        306.53297179
        152.80000000,        307.33691977
        153.20000000,        308.14086931
        153.60000000,        308.94482040
        154.00000000,        309.74877304
        154.40000000,        310.55272720
        154.80000000,        311.35668288
        155.20000000,        312.16064006
        155.60000000,        312.96459874
        156.00000000,        313.76855890
        156.40000000,        314.57252053
        156.80000000,        315.37648362
        157.20000000,        316.18044815
        157.60000000,        316.98441413
        158.00000000,        317.78838152
        158.40000000,        318.59235034
        158.80000000,        319.39632056
        159.20000000,        320.20029217
        159.60000000,        321.00426517
        160.00000000,        321.80823954
        160.40000000,        322.61221527
        160.80000000,        323.41619236
        161.20000000,        324.22017079
        161.60000000,        325.02415055
        162.00000000,        325.82813163
        162.40000000,        326.63211403
        162.80000000,        327.43609773
        163.20000000,        328.24008273
        163.60000000,        329.04406901
        164.00000000,        329.84805656
        164.40000000,        330.65204538
        164.80000000,        331.45603546
        165.20000000,        332.26002678
        165.60000000,        333.06401934
        166.00000000,        333.86801313
        166.40000000,        334.67200815
        166.80000000,        335.47600437
        167.20000000,        336.28000180
        167.60000000,        337.08400042
        168.00000000,        337.88800022
        168.40000000,        338.69200121
        168.80000000,        339.49600336
        169.20000000,        340.30000668
        169.60000000,        341.10401114
        170.00000000,        341.90801676
        170.40000000,        342.71202350
        170.80000000,        343.51603138
        171.20000000,        344.32004038
        171.60000000,        345.12405049
        172.00000000,        345.92806170
        172.40000000,        346.73207401
        172.80000000,        347.53608742
        173.20000000,        348.34010190
        173.60000000,        349.14411746
        174.00000000,        349.94813408
        174.40000000,        350.75215177
        174.80000000,        351.55617051
        175.20000000,        352.36019029
        175.60000000,        353.16421111
        176.00000000,        353.96823297
        176.40000000,        354.77225584
        176.80000000,        355.57627974
        177.20000000,        356.38030464
        177.60000000,        357.18433055
        178.00000000,        357.98835746
        178.40000000,        358.79238535
        178.80000000,        359.59641423
        179.20000000,        360.40044408
        179.60000000,        361.20447491
        180.00000000,        362.00850670
        180.40000000,        362.81253945
        180.80000000,        363.61657315
        181.20000000,        364.42060779
        181.60000000,        365.22464337
        182.00000000,        366.02867988
        182.40000000,        366.83271732
        182.80000000,        367.63675568
        183.20000000,        368.44079496
        183.60000000,        369.24483514
        184.00000000,        370.04887623
        184.40000000,        370.85291821
        184.80000000,        371.65696108
        185.20000000,        372.46100483
        185.60000000,        373.26504947
        186.00000000,        374.06909498
        186.40000000,        374.87314136
        186.80000000,        375.67718860
        187.20000000,        376.48123669
        187.60000000,        377.28528564
        188.00000000,        378.08933543
        188.40000000,        378.89338606
        188.80000000,        379.69743753
        189.20000000,        380.50148983
        189.60000000,        381.30554295
        190.00000000,        382.10959689
        190.40000000,        382.91365165
        190.80000000,        383.71770721
        191.20000000,        384.52176358
        191.60000000,        385.32582075
        192.00000000,        386.12987871
        192.40000000,        386.93393746
        192.80000000,        387.73799700
        193.20000000,        388.54205731
        193.60000000,        389.34611840
        194.00000000,        390.15018026
        194.40000000,        390.95424288
        194.80000000,        391.75830627
        195.20000000,        392.56237040
        195.60000000,        393.36643529
        196.00000000,        394.17050093
        196.40000000,        394.97456731
        196.80000000,        395.77863442
        197.20000000,        396.58270227
        197.60000000,        397.38677084
        198.00000000,        398.19084014
        198.40000000,        398.99491016
        198.80000000,        399.79898089
        199.20000000,        400.60305234
        199.60000000,        401.40712449
        200.00000000,        402.21119734
        200.40000000,        403.01527089
        200.80000000,        403.81934514
        201.20000000,        404.62342007
        201.60000000,        405.42749570
        202.00000000,        406.23157200
        202.40000000,        407.03564898
        202.80000000,        407.83972663
        203.20000000,        408.64380495
        203.60000000,        409.44788394
        204.00000000,        410.25196359
        204.40000000,        411.05604390
        204.80000000,        411.86012486
        205.20000000,        412.66420648
        205.60000000,        413.46828873
        206.00000000,        414.27237164
        206.40000000,        415.07645518
        206.80000000,        415.88053935
        207.20000000,        416.68462416
        207.60000000,        417.48870959
        208.00000000,        418.29279565
        208.40000000,        419.09688233
        208.80000000,        419.90096963
        209.20000000,        420.70505754
        209.60000000,        421.50914606
        210.00000000,        422.31323518
        210.40000000,        423.11732491
        210.80000000,        423.92141524
        211.20000000,        424.72550617
        211.60000000,        425.52959769
        212.00000000,        426.33368980
        212.40000000,        427.13778249
        212.80000000,        427.94187577
        213.20000000,        428.74596962
        213.60000000,        429.55006406
        214.00000000,        430.35415906
        214.40000000,        431.15825464
        214.80000000,        431.96235078
        215.20000000,        432.76644749
        215.60000000,        433.57054475
        216.00000000,        434.37464258
        216.40000000,        435.17874095
        216.80000000,        435.98283988
        217.20000000,        436.78693936
        217.60000000,        437.59103938
        218.00000000,        438.39513995
        218.40000000,        439.19924105
        218.80000000,        440.00334269
        219.20000000,        440.80744486
        219.60000000,        441.61154757
        220.00000000,        442.41565080
        220.40000000,        443.21975455
        220.80000000,        444.02385883
        221.20000000,        444.82796362
        221.60000000,        445.63206894
        222.00000000,        446.43617476
        222.40000000,        447.24028110
        222.80000000,        448.04438794
        223.20000000,        448.84849529
        223.60000000,        449.65260314
        224.00000000,        450.45671149
        224.40000000,        451.26082034
        224.80000000,        452.06492968
        225.20000000,        452.86903951
        225.60000000,        453.67314983
        226.00000000,        454.47726064
        226.40000000,        455.28137193
        226.80000000,        456.08548371
        227.20000000,        456.88959596
        227.60000000,        457.69370869
        228.00000000,        458.49782189
        228.40000000,        459.30193557
        228.80000000,        460.10604971
        229.20000000,        460.91016432
        229.60000000,        461.71427939
        230.00000000,        462.51839492
        230.40000000,        463.32251092
        230.80000000,        464.12662737
        231.20000000,        464.93074427
        231.60000000,        465.73486163
        232.00000000,        466.53897943
        232.40000000,        467.34309769
        232.80000000,        468.14721639
        233.20000000,        468.95133553
        233.60000000,        469.75545511
        234.00000000,        470.55957513
        234.40000000,        471.36369558
        234.80000000,        472.16781647
        235.20000000,        472.97193779
        235.60000000,        473.77605954
        236.00000000,        474.58018172
        236.40000000,        475.38430432
        236.80000000,        476.18842735
        237.20000000,        476.99255079
        237.60000000,        477.79667466
        238.00000000,        478.60079894
        238.40000000,        479.40492363
        238.80000000,        480.20904874
        239.20000000,        481.01317426
        239.60000000,        481.81730018
        240.00000000,        482.62142651
        240.40000000,        483.42555325
        240.80000000,        484.22968039
        241.20000000,        485.03380792
        241.60000000,        485.83793586
        242.00000000,        486.64206419
        242.40000000,        487.44619292
        242.80000000,        488.25032204
        243.20000000,        489.05445154
        243.60000000,        489.85858144
        244.00000000,        490.66271172
        244.40000000,        491.46684239
        244.80000000,        492.27097344
        245.20000000,        493.07510487
        245.60000000,        493.87923668
        246.00000000,        494.68336887
        246.40000000,        495.48750143
        246.80000000,        496.29163437
        247.20000000,        497.09576768
        247.60000000,        497.89990135
        248.00000000,        498.70403540
        248.40000000,        499.50816981
        248.80000000,        500.31230458
        249.20000000,        501.11643972
        249.60000000,        501.92057522
        250.00000000,        502.72471108
        250.40000000,        503.52884730
        250.80000000,        504.33298387
        251.20000000,        505.13712079
        251.60000000,        505.94125807
        252.00000000,        506.74539570
        252.40000000,        507.54953368
        252.80000000,        508.35367201
        253.20000000,        509.15781068
        253.60000000,        509.96194969
        254.00000000,        510.76608905
        254.40000000,        511.57022875
        254.80000000,        512.37436879
        255.20000000,        513.17850916
        255.60000000,        513.98264987
        256.00000000,        514.78679092
        256.40000000,        515.59093230
        256.80000000,        516.39507401
        257.20000000,        517.19921605
        257.60000000,        518.00335842
        258.00000000,        518.80750112
        258.40000000,        519.61164414
        258.80000000,        520.41578748
        259.20000000,        521.21993115
        259.60000000,        522.02407514
        260.00000000,        522.82821944
        260.40000000,        523.63236407
        260.80000000,        524.43650901
        261.20000000,        525.24065427
        261.60000000,        526.04479984
        262.00000000,        526.84894572
        262.40000000,        527.65309191
        262.80000000,        528.45723841
        263.20000000,        529.26138522
        263.60000000,        530.06553234
        264.00000000,        530.86967976
        264.40000000,        531.67382748
        264.80000000,        532.47797551
        265.20000000,        533.28212384
        265.60000000,        534.08627246
        266.00000000,        534.89042139
        266.40000000,        535.69457061
        266.80000000,        536.49872013
        267.20000000,        537.30286994
        267.60000000,        538.10702004
        268.00000000,        538.91117044
        268.40000000,        539.71532112
        268.80000000,        540.51947210
        269.20000000,        541.32362336
        269.60000000,        542.12777491
        270.00000000,        542.93192674
        270.40000000,        543.73607886
        270.80000000,        544.54023126
        271.20000000,        545.34438394
        271.60000000,        546.14853690
        272.00000000,        546.95269014
        272.40000000,        547.75684366
        272.80000000,        548.56099746
        273.20000000,        549.36515153
        273.60000000,        550.16930587
        274.00000000,        550.97346049
        274.40000000,        551.77761538
        274.80000000,        552.58177053
        275.20000000,        553.38592596
        275.60000000,        554.19008166
        276.00000000,        554.99423762
        276.40000000,        555.79839385
        276.80000000,        556.60255034
        277.20000000,        557.40670710
        277.60000000,        558.21086411
        278.00000000,        559.01502139
        278.40000000,        559.81917893
        278.80000000,        560.62333673
        279.20000000,        561.42749479
        279.60000000,        562.23165310
        280.00000000,        563.03581167
        280.40000000,        563.83997049
        280.80000000,        564.64412957
        281.20000000,        565.44828890
        281.60000000,        566.25244848
        282.00000000,        567.05660831
        282.40000000,        567.86076839
        282.80000000,        568.66492871
        283.20000000,        569.46908929
        283.60000000,        570.27325011
        284.00000000,        571.07741117
        284.40000000,        571.88157248
        284.80000000,        572.68573403
        285.20000000,        573.48989583
        285.60000000,        574.29405786
        286.00000000,        575.09822014
        286.40000000,        575.90238265
        286.80000000,        576.70654540
        287.20000000,        577.51070839
        287.60000000,        578.31487161
        288.00000000,        579.11903507
        288.40000000,        579.92319876
        288.80000000,        580.72736269
        289.20000000,        581.53152684
        289.60000000,        582.33569123
        290.00000000,        583.13985585
        290.40000000,        583.94402070
        290.80000000,        584.74818577
        291.20000000,        585.55235107
        291.60000000,        586.35651660
        292.00000000,        587.16068236
        292.40000000,        587.96484834
        292.80000000,        588.76901454
        293.20000000,        589.57318096
        293.60000000,        590.37734761
        294.00000000,        591.18151447
        294.40000000,        591.98568156
        294.80000000,        592.78984887
        295.20000000,        593.59401639
        295.60000000,        594.39818413
        296.00000000,        595.20235209
        296.40000000,        596.00652026
        296.80000000,        596.81068865
        297.20000000,        597.61485725
        297.60000000,        598.41902606
        298.00000000,        599.22319509
        298.40000000,        600.02736432
        298.80000000,        600.83153377
        299.20000000,        601.63570343
        299.60000000,        602.43987329
        300.00000000,        603.24404336
        300.40000000,        604.04821364
        300.80000000,        604.85238413
        301.20000000,        605.65655482
        301.60000000,        606.46072571
        302.00000000,        607.26489681
        302.40000000,        608.06906811
        302.80000000,        608.87323962
        303.20000000,        609.67741132
        303.60000000,        610.48158323
        304.00000000,        611.28575533
        304.40000000,        612.08992764
        304.80000000,        612.89410014
        305.20000000,        613.69827284
        305.60000000,        614.50244574
        306.00000000,        615.30661883
        306.40000000,        616.11079211
        306.80000000,        616.91496559
        307.20000000,        617.71913927
        307.60000000,        618.52331314
        308.00000000,        619.32748719
        308.40000000,        620.13166144
        308.80000000,        620.93583588
        309.20000000,        621.74001051
        309.60000000,        622.54418533
        310.00000000,        623.34836034
        310.40000000,        624.15253554
        310.80000000,        624.95671092
        311.20000000,        625.76088649
        311.60000000,        626.56506224
        312.00000000,        627.36923818
        312.40000000,        628.17341430
        312.80000000,        628.97759060
        313.20000000,        629.78176709
        313.60000000,        630.58594376
        314.00000000,        631.39012061
        314.40000000,        632.19429764
        314.80000000,        632.99847485
        315.20000000,        633.80265225
        315.60000000,        634.60682981
        316.00000000,        635.41100756
        316.40000000,        636.21518548
        316.80000000,        637.01936358
        317.20000000,        637.82354186
        317.60000000,        638.62772031
        318.00000000,        639.43189893
        318.40000000,        640.23607773
        318.80000000,        641.04025670
        319.20000000,        641.84443585
        319.60000000,        642.64861516
        320.00000000,        643.45279465
        320.40000000,        644.25697431
        320.80000000,        645.06115413
        321.20000000,        645.86533413
        321.60000000,        646.66951430
        322.00000000,        647.47369463
        322.40000000,        648.27787513
        322.80000000,        649.08205580
        323.20000000,        649.88623663
        323.60000000,        650.69041763
        324.00000000,        651.49459879
        324.40000000,        652.29878012
        324.80000000,        653.10296161
        325.20000000,        653.90714327
        325.60000000,        654.71132508
        326.00000000,        655.51550706
        326.40000000,        656.31968920
        326.80000000,        657.12387150
        327.20000000,        657.92805396
        327.60000000,        658.73223658
        328.00000000,        659.53641936
        328.40000000,        660.34060230
        328.80000000,        661.14478540
        329.20000000,        661.94896865
        329.60000000,        662.75315206
        330.00000000,        663.55733562
        330.40000000,        664.36151934
        330.80000000,        665.16570322
        331.20000000,        665.96988725
        331.60000000,        666.77407143
        332.00000000,        667.57825577
        332.40000000,        668.38244026
        332.80000000,        669.18662490
        333.20000000,        669.99080969
        333.60000000,        670.79499464
        334.00000000,        671.59917973
        334.40000000,        672.40336498
        334.80000000,        673.20755037
        335.20000000,        674.01173591
        335.60000000,        674.81592161
        336.00000000,        675.62010744
        336.40000000,        676.42429343
        336.80000000,        677.22847956
        337.20000000,        678.03266584
        337.60000000,        678.83685227
        338.00000000,        679.64103884
        338.40000000,        680.44522555
        338.80000000,        681.24941241
        339.20000000,        682.05359942
        339.60000000,        682.85778656
        340.00000000,        683.66197385
        340.40000000,        684.46616128
        340.80000000,        685.27034885
        341.20000000,        686.07453657
        341.60000000,        686.87872442
        342.00000000,        687.68291242
        342.40000000,        688.48710055
        342.80000000,        689.29128882
        343.20000000,        690.09547724
        343.60000000,        690.89966579
        344.00000000,        691.70385447
        344.40000000,        692.50804330
        344.80000000,        693.31223226
        345.20000000,        694.11642136
        345.60000000,        694.92061059
        346.00000000,        695.72479996
        346.40000000,        696.52898947
        346.80000000,        697.33317910
        347.20000000,        698.13736888
        347.60000000,        698.94155878
        348.00000000,        699.74574882
        348.40000000,        700.54993899
        348.80000000,        701.35412930
        349.20000000,        702.15831973
        349.60000000,        702.96251030
        350.00000000,        703.76670100
        350.40000000,        704.57089183
        350.80000000,        705.37508278
        351.20000000,        706.17927387
        351.60000000,        706.98346509
        352.00000000,        707.78765643
        352.40000000,        708.59184790
        352.80000000,        709.39603950
        353.20000000,        710.20023123
        353.60000000,        711.00442309
        354.00000000,        711.80861507
        354.40000000,        712.61280717
        354.80000000,        713.41699941
        355.20000000,        714.22119176
        355.60000000,        715.02538425
        356.00000000,        715.82957685
        356.40000000,        716.63376958
        356.80000000,        717.43796243
        357.20000000,        718.24215541
        357.60000000,        719.04634851
        358.00000000,        719.85054173
        358.40000000,        720.65473507
        358.80000000,        721.45892854
        359.20000000,        722.26312212
        359.60000000,        723.06731583
        360.00000000,        723.87150966
        360.40000000,        724.67570360
        360.80000000,        725.47989767
        361.20000000,        726.28409185
        361.60000000,        727.08828615
        362.00000000,        727.89248058
        362.40000000,        728.69667511
        362.80000000,        729.50086977
        363.20000000,        730.30506454
        363.60000000,        731.10925943
        364.00000000,        731.91345444
        364.40000000,        732.71764956
        364.80000000,        733.52184480
        365.20000000,        734.32604015
        365.60000000,        735.13023562
        366.00000000,        735.93443120
        366.40000000,        736.73862689
        366.80000000,        737.54282270
        367.20000000,        738.34701862
        367.60000000,        739.15121466
        368.00000000,        739.95541081
        368.40000000,        740.75960707
        368.80000000,        741.56380344
        369.20000000,        742.36799992
        369.60000000,        743.17219651
        370.00000000,        743.97639322
        370.40000000,        744.78059003
        370.80000000,        745.58478696
        371.20000000,        746.38898399
        371.60000000,        747.19318114
        372.00000000,        747.99737839
        372.40000000,        748.80157575
        372.80000000,        749.60577322
        373.20000000,        750.40997079
        373.60000000,        751.21416848
        374.00000000,        752.01836627
        374.40000000,        752.82256417
        374.80000000,        753.62676217
        375.20000000,        754.43096028
        375.60000000,        755.23515850
        376.00000000,        756.03935682
        376.40000000,        756.84355525
        376.80000000,        757.64775378
        377.20000000,        758.45195242
        377.60000000,        759.25615116
        378.00000000,        760.06035000
        378.40000000,        760.86454895
        378.80000000,        761.66874800
        379.20000000,        762.47294716
        379.60000000,        763.27714641
        380.00000000,        764.08134577
        380.40000000,        764.88554523
        380.80000000,        765.68974479
        381.20000000,        766.49394445
        381.60000000,        767.29814422
        382.00000000,        768.10234408
        382.40000000,        768.90654405
        382.80000000,        769.71074411
        383.20000000,        770.51494428
        383.60000000,        771.31914454
        384.00000000,        772.12334490
        384.40000000,        772.92754536
        384.80000000,        773.73174592
        385.20000000,        774.53594658
        385.60000000,        775.34014733
        386.00000000,        776.14434819
        386.40000000,        776.94854914
        386.80000000,        777.75275018
        387.20000000,        778.55695133
        387.60000000,        779.36115256
        388.00000000,        780.16535390
        388.40000000,        780.96955533
        388.80000000,        781.77375686
        389.20000000,        782.57795848
        389.60000000,        783.38216020
        390.00000000,        784.18636201
        390.40000000,        784.99056391
        390.80000000,        785.79476591
        391.20000000,        786.59896800
        391.60000000,        787.40317019
        392.00000000,        788.20737247
        392.40000000,        789.01157484
        392.80000000,        789.81577730
        393.20000000,        790.61997986
        393.60000000,        791.42418251
        394.00000000,        792.22838525
        394.40000000,        793.03258808
        394.80000000,        793.83679100
        395.20000000,        794.64099401
        395.60000000,        795.44519712
        396.00000000,        796.24940031
        396.40000000,        797.05360359
        396.80000000,        797.85780697
        397.20000000,        798.66201043
        397.60000000,        799.46621398
        398.00000000,        800.27041762
        398.40000000,        801.07462135
        398.80000000,        801.87882517
