 Hz,vind,vres
        562.80000000,           .01373557,          1.85480663
        563.20000000,           .01373557,          1.85612490
        563.60000000,           .01373557,          1.85744317
        564.00000000,           .01373557,          1.85876144
        564.40000000,           .01373558,          1.86007971
        564.80000000,           .01373558,          1.86139798
        565.20000000,           .01373558,          1.86271625
        565.60000000,           .01373558,          1.86403452
        566.00000000,           .01373558,          1.86535280
        566.40000000,           .01373558,          1.86667107
        566.80000000,           .01373558,          1.86798934
        567.20000000,           .01373558,          1.86930761
        567.60000000,           .01373558,          1.87062588
        568.00000000,           .01373558,          1.87194415
        568.40000000,           .01373558,          1.87326242
        568.80000000,           .01373558,          1.87458069
        569.20000000,           .01373558,          1.87589896
        569.60000000,           .01373558,          1.87721723
        570.00000000,           .01373558,          1.87853550
        570.40000000,           .01373558,          1.87985377
        570.80000000,           .01373558,          1.88117204
        571.20000000,           .01373558,          1.88249031
        571.60000000,           .01373558,          1.88380858
        572.00000000,           .01373559,          1.88512685
        572.40000000,           .01373559,          1.88644512
        572.80000000,           .01373559,          1.88776339
        573.20000000,           .01373559,          1.88908166
        573.60000000,           .01373559,          1.89039994
        574.00000000,           .01373559,          1.89171821
        574.40000000,           .01373559,          1.89303648
        574.80000000,           .01373559,          1.89435475
        575.20000000,           .01373559,          1.89567302
        575.60000000,           .01373559,          1.89699129
        576.00000000,           .01373559,          1.89830956
        576.40000000,           .01373559,          1.89962783
        576.80000000,           .01373559,          1.90094610
        577.20000000,           .01373559,          1.90226437
        577.60000000,           .01373559,          1.90358264
        578.00000000,           .01373559,          1.90490091
        578.40000000,           .01373559,          1.90621918
        578.80000000,           .01373559,          1.90753745
        579.20000000,           .01373559,          1.90885572
        579.60000000,           .01373559,          1.91017399
        580.00000000,           .01373560,          1.91149226
        580.40000000,           .01373560,          1.91281053
        580.80000000,           .01373560,          1.91412880
        581.20000000,           .01373560,          1.91544708
        581.60000000,           .01373560,          1.91676535
        582.00000000,           .01373560,          1.91808362
        582.40000000,           .01373560,          1.91940189
        582.80000000,           .01373560,          1.92072016
        583.20000000,           .01373560,          1.92203843
        583.60000000,           .01373560,          1.92335670
        584.00000000,           .01373560,          1.92467497
        584.40000000,           .01373560,          1.92599324
        584.80000000,           .01373560,          1.92731151
        585.20000000,           .01373560,          1.92862978
        585.60000000,           .01373560,          1.92994805
        586.00000000,           .01373560,          1.93126632
        586.40000000,           .01373560,          1.93258459
        586.80000000,           .01373560,          1.93390286
        587.20000000,           .01373560,          1.93522113
        587.60000000,           .01373560,          1.93653940
        588.00000000,           .01373560,          1.93785767
        588.40000000,           .01373561,          1.93917594
        588.80000000,           .01373561,          1.94049422
        589.20000000,           .01373561,          1.94181249
        589.60000000,           .01373561,          1.94313076
        590.00000000,           .01373561,          1.94444903
        590.40000000,           .01373561,          1.94576730
        590.80000000,           .01373561,          1.94708557
        591.20000000,           .01373561,          1.94840384
        591.60000000,           .01373561,          1.94972211
        592.00000000,           .01373561,          1.95104038
        592.40000000,           .01373561,          1.95235865
        592.80000000,           .01373561,          1.95367692
        593.20000000,           .01373561,          1.95499519
        593.60000000,           .01373561,          1.95631346
        594.00000000,           .01373561,          1.95763173
        594.40000000,           .01373561,          1.95895000
        594.80000000,           .01373561,          1.96026827
        595.20000000,           .01373561,          1.96158654
        595.60000000,           .01373561,          1.96290481
        596.00000000,           .01373561,          1.96422308
        596.40000000,           .01373561,          1.96554136
        596.80000000,           .01373561,          1.96685963
        597.20000000,           .01373562,          1.96817790
        597.60000000,           .01373562,          1.96949617
        598.00000000,           .01373562,          1.97081444
        598.40000000,           .01373562,          1.97213271
        598.80000000,           .01373562,          1.97345098
        599.20000000,           .01373562,          1.97476925
        599.60000000,           .01373562,          1.97608752
        600.00000000,           .01373562,          1.97740579
        600.40000000,           .01373562,          1.97872406
        600.80000000,           .01373562,          1.98004233
        601.20000000,           .01373562,          1.98136060
        601.60000000,           .01373562,          1.98267887
        602.00000000,           .01373562,          1.98399714
        602.40000000,           .01373562,          1.98531541
        602.80000000,           .01373562,          1.98663368
        603.20000000,           .01373562,          1.98795195
        603.60000000,           .01373562,          1.98927022
        604.00000000,           .01373562,          1.99058850
        604.40000000,           .01373562,          1.99190677
        604.80000000,           .01373562,          1.99322504
        605.20000000,           .01373562,          1.99454331
        605.60000000,           .01373562,          1.99586158
        606.00000000,           .01373562,          1.99717985
        606.40000000,           .01373563,          1.99849812
        606.80000000,           .01373563,          1.99981639
        607.20000000,           .01373563,          2.00113466
        607.60000000,           .01373563,          2.00245293
        608.00000000,           .01373563,          2.00377120
        608.40000000,           .01373563,          2.00508947
        608.80000000,           .01373563,          2.00640774
        609.20000000,           .01373563,          2.00772601
        609.60000000,           .01373563,          2.00904428
        610.00000000,           .01373563,          2.01036255
        610.40000000,           .01373563,          2.01168082
        610.80000000,           .01373563,          2.01299909
        611.20000000,           .01373563,          2.01431736
        611.60000000,           .01373563,          2.01563564
        612.00000000,           .01373563,          2.01695391
        612.40000000,           .01373563,          2.01827218
        612.80000000,           .01373563,          2.01959045
        613.20000000,           .01373563,          2.02090872
        613.60000000,           .01373563,          2.02222699
        614.00000000,           .01373563,          2.02354526
        614.40000000,           .01373563,          2.02486353
        614.80000000,           .01373563,          2.02618180
        615.20000000,           .01373563,          2.02750007
        615.60000000,           .01373563,          2.02881834
        616.00000000,           .01373564,          2.03013661
        616.40000000,           .01373564,          2.03145488
        616.80000000,           .01373564,          2.03277315
        617.20000000,           .01373564,          2.03409142
        617.60000000,           .01373564,          2.03540969
        618.00000000,           .01373564,          2.03672796
        618.40000000,           .01373564,          2.03804623
        618.80000000,           .01373564,          2.03936450
        619.20000000,           .01373564,          2.04068278
        619.60000000,           .01373564,          2.04200105
        620.00000000,           .01373564,          2.04331932
        620.40000000,           .01373564,          2.04463759
        620.80000000,           .01373564,          2.04595586
        621.20000000,           .01373564,          2.04727413
        621.60000000,           .01373564,          2.04859240
        622.00000000,           .01373564,          2.04991067
        622.40000000,           .01373564,          2.05122894
        622.80000000,           .01373564,          2.05254721
        623.20000000,           .01373564,          2.05386548
        623.60000000,           .01373564,          2.05518375
        624.00000000,           .01373564,          2.05650202
        624.40000000,           .01373564,          2.05782029
        624.80000000,           .01373564,          2.05913856
        625.20000000,           .01373564,          2.06045683
        625.60000000,           .01373564,          2.06177510
        626.00000000,           .01373565,          2.06309337
        626.40000000,           .01373565,          2.06441164
        626.80000000,           .01373565,          2.06572992
        627.20000000,           .01373565,          2.06704819
        627.60000000,           .01373565,          2.06836646
        628.00000000,           .01373565,          2.06968473
        628.40000000,           .01373565,          2.07100300
        628.80000000,           .01373565,          2.07232127
        629.20000000,           .01373565,          2.07363954
        629.60000000,           .01373565,          2.07495781
        630.00000000,           .01373565,          2.07627608
        630.40000000,           .01373565,          2.07759435
        630.80000000,           .01373565,          2.07891262
        631.20000000,           .01373565,          2.08023089
        631.60000000,           .01373565,          2.08154916
        632.00000000,           .01373565,          2.08286743
        632.40000000,           .01373565,          2.08418570
        632.80000000,           .01373565,          2.08550397
        633.20000000,           .01373565,          2.08682224
        633.60000000,           .01373565,          2.08814051
        634.00000000,           .01373565,          2.08945878
        634.40000000,           .01373565,          2.09077706
        634.80000000,           .01373565,          2.09209533
        635.20000000,           .01373565,          2.09341360
        635.60000000,           .01373565,          2.09473187
        636.00000000,           .01373565,          2.09605014
        636.40000000,           .01373566,          2.09736841
        636.80000000,           .01373566,          2.09868668
        637.20000000,           .01373566,          2.10000495
        637.60000000,           .01373566,          2.10132322
        638.00000000,           .01373566,          2.10264149
        638.40000000,           .01373566,          2.10395976
        638.80000000,           .01373566,          2.10527803
        639.20000000,           .01373566,          2.10659630
        639.60000000,           .01373566,          2.10791457
        640.00000000,           .01373566,          2.10923284
        640.40000000,           .01373566,          2.11055111
        640.80000000,           .01373566,          2.11186938
        641.20000000,           .01373566,          2.11318765
        641.60000000,           .01373566,          2.11450592
        642.00000000,           .01373566,          2.11582420
        642.40000000,           .01373566,          2.11714247
        642.80000000,           .01373566,          2.11846074
        643.20000000,           .01373566,          2.11977901
        643.60000000,           .01373566,          2.12109728
        644.00000000,           .01373566,          2.12241555
        644.40000000,           .01373566,          2.12373382
        644.80000000,           .01373566,          2.12505209
        645.20000000,           .01373566,          2.12637036
        645.60000000,           .01373566,          2.12768863
        646.00000000,           .01373566,          2.12900690
        646.40000000,           .01373566,          2.13032517
        646.80000000,           .01373566,          2.13164344
        647.20000000,           .01373566,          2.13296171
        647.60000000,           .01373567,          2.13427998
        648.00000000,           .01373567,          2.13559825
        648.40000000,           .01373567,          2.13691652
        648.80000000,           .01373567,          2.13823479
        649.20000000,           .01373567,          2.13955306
        649.60000000,           .01373567,          2.14087134
        650.00000000,           .01373567,          2.14218961
        650.40000000,           .01373567,          2.14350788
        650.80000000,           .01373567,          2.14482615
        651.20000000,           .01373567,          2.14614442
        651.60000000,           .01373567,          2.14746269
        652.00000000,           .01373567,          2.14878096
        652.40000000,           .01373567,          2.15009923
        652.80000000,           .01373567,          2.15141750
        653.20000000,           .01373567,          2.15273577
        653.60000000,           .01373567,          2.15405404
        654.00000000,           .01373567,          2.15537231
        654.40000000,           .01373567,          2.15669058
        654.80000000,           .01373567,          2.15800885
        655.20000000,           .01373567,          2.15932712
        655.60000000,           .01373567,          2.16064539
        656.00000000,           .01373567,          2.16196366
        656.40000000,           .01373567,          2.16328193
        656.80000000,           .01373567,          2.16460020
        657.20000000,           .01373567,          2.16591848
        657.60000000,           .01373567,          2.16723675
        658.00000000,           .01373567,          2.16855502
        658.40000000,           .01373567,          2.16987329
        658.80000000,           .01373567,          2.17119156
        659.20000000,           .01373568,          2.17250983
        659.60000000,           .01373568,          2.17382810
        660.00000000,           .01373568,          2.17514637
        660.40000000,           .01373568,          2.17646464
        660.80000000,           .01373568,          2.17778291
        661.20000000,           .01373568,          2.17910118
        661.60000000,           .01373568,          2.18041945
        662.00000000,           .01373568,          2.18173772
        662.40000000,           .01373568,          2.18305599
        662.80000000,           .01373568,          2.18437426
        663.20000000,           .01373568,          2.18569253
        663.60000000,           .01373568,          2.18701080
        664.00000000,           .01373568,          2.18832907
        664.40000000,           .01373568,          2.18964734
        664.80000000,           .01373568,          2.19096562
        665.20000000,           .01373568,          2.19228389
        665.60000000,           .01373568,          2.19360216
        666.00000000,           .01373568,          2.19492043
        666.40000000,           .01373568,          2.19623870
        666.80000000,           .01373568,          2.19755697
        667.20000000,           .01373568,          2.19887524
        667.60000000,           .01373568,          2.20019351
        668.00000000,           .01373568,          2.20151178
        668.40000000,           .01373568,          2.20283005
        668.80000000,           .01373568,          2.20414832
        669.20000000,           .01373568,          2.20546659
        669.60000000,           .01373568,          2.20678486
        670.00000000,           .01373568,          2.20810313
        670.40000000,           .01373568,          2.20942140
        670.80000000,           .01373568,          2.21073967
        671.20000000,           .01373568,          2.21205794
        671.60000000,           .01373569,          2.21337621
        672.00000000,           .01373569,          2.21469448
        672.40000000,           .01373569,          2.21601276
        672.80000000,           .01373569,          2.21733103
        673.20000000,           .01373569,          2.21864930
        673.60000000,           .01373569,          2.21996757
        674.00000000,           .01373569,          2.22128584
        674.40000000,           .01373569,          2.22260411
        674.80000000,           .01373569,          2.22392238
        675.20000000,           .01373569,          2.22524065
        675.60000000,           .01373569,          2.22655892
        676.00000000,           .01373569,          2.22787719
        676.40000000,           .01373569,          2.22919546
        676.80000000,           .01373569,          2.23051373
        677.20000000,           .01373569,          2.23183200
        677.60000000,           .01373569,          2.23315027
        678.00000000,           .01373569,          2.23446854
        678.40000000,           .01373569,          2.23578681
        678.80000000,           .01373569,          2.23710508
        679.20000000,           .01373569,          2.23842335
        679.60000000,           .01373569,          2.23974162
        680.00000000,           .01373569,          2.24105990
        680.40000000,           .01373569,          2.24237817
        680.80000000,           .01373569,          2.24369644
        681.20000000,           .01373569,          2.24501471
        681.60000000,           .01373569,          2.24633298
        682.00000000,           .01373569,          2.24765125
        682.40000000,           .01373569,          2.24896952
        682.80000000,           .01373569,          2.25028779
        683.20000000,           .01373569,          2.25160606
        683.60000000,           .01373569,          2.25292433
        684.00000000,           .01373569,          2.25424260
        684.40000000,           .01373569,          2.25556087
        684.80000000,           .01373570,          2.25687914
        685.20000000,           .01373570,          2.25819741
        685.60000000,           .01373570,          2.25951568
        686.00000000,           .01373570,          2.26083395
        686.40000000,           .01373570,          2.26215222
        686.80000000,           .01373570,          2.26347049
        687.20000000,           .01373570,          2.26478876
        687.60000000,           .01373570,          2.26610704
        688.00000000,           .01373570,          2.26742531
        688.40000000,           .01373570,          2.26874358
        688.80000000,           .01373570,          2.27006185
        689.20000000,           .01373570,          2.27138012
        689.60000000,           .01373570,          2.27269839
        690.00000000,           .01373570,          2.27401666
        690.40000000,           .01373570,          2.27533493
        690.80000000,           .01373570,          2.27665320
        691.20000000,           .01373570,          2.27797147
        691.60000000,           .01373570,          2.27928974
        692.00000000,           .01373570,          2.28060801
        692.40000000,           .01373570,          2.28192628
        692.80000000,           .01373570,          2.28324455
        693.20000000,           .01373570,          2.28456282
        693.60000000,           .01373570,          2.28588109
        694.00000000,           .01373570,          2.28719936
        694.40000000,           .01373570,          2.28851763
        694.80000000,           .01373570,          2.28983590
        695.20000000,           .01373570,          2.29115418
        695.60000000,           .01373570,          2.29247245
        696.00000000,           .01373570,          2.29379072
        696.40000000,           .01373570,          2.29510899
        696.80000000,           .01373570,          2.29642726
        697.20000000,           .01373570,          2.29774553
        697.60000000,           .01373570,          2.29906380
        698.00000000,           .01373570,          2.30038207
        698.40000000,           .01373571,          2.30170034
        698.80000000,           .01373571,          2.30301861
        699.20000000,           .01373571,          2.30433688
        699.60000000,           .01373571,          2.30565515
        700.00000000,           .01373571,          2.30697342
        700.40000000,           .01373571,          2.30829169
        700.80000000,           .01373571,          2.30960996
        701.20000000,           .01373571,          2.31092823
        701.60000000,           .01373571,          2.31224650
        702.00000000,           .01373571,          2.31356477
        702.40000000,           .01373571,          2.31488304
        702.80000000,           .01373571,          2.31620132
        703.20000000,           .01373571,          2.31751959
        703.60000000,           .01373571,          2.31883786
        704.00000000,           .01373571,          2.32015613
        704.40000000,           .01373571,          2.32147440
        704.80000000,           .01373571,          2.32279267
        705.20000000,           .01373571,          2.32411094
        705.60000000,           .01373571,          2.32542921
        706.00000000,           .01373571,          2.32674748
        706.40000000,           .01373571,          2.32806575
        706.80000000,           .01373571,          2.32938402
        707.20000000,           .01373571,          2.33070229
        707.60000000,           .01373571,          2.33202056
        708.00000000,           .01373571,          2.33333883
        708.40000000,           .01373571,          2.33465710
        708.80000000,           .01373571,          2.33597537
        709.20000000,           .01373571,          2.33729364
        709.60000000,           .01373571,          2.33861191
        710.00000000,           .01373571,          2.33993018
        710.40000000,           .01373571,          2.34124846
        710.80000000,           .01373571,          2.34256673
        711.20000000,           .01373571,          2.34388500
        711.60000000,           .01373571,          2.34520327
        712.00000000,           .01373571,          2.34652154
        712.40000000,           .01373571,          2.34783981
        712.80000000,           .01373571,          2.34915808
        713.20000000,           .01373572,          2.35047635
        713.60000000,           .01373572,          2.35179462
        714.00000000,           .01373572,          2.35311289
        714.40000000,           .01373572,          2.35443116
        714.80000000,           .01373572,          2.35574943
        715.20000000,           .01373572,          2.35706770
        715.60000000,           .01373572,          2.35838597
        716.00000000,           .01373572,          2.35970424
        716.40000000,           .01373572,          2.36102251
        716.80000000,           .01373572,          2.36234078
        717.20000000,           .01373572,          2.36365905
        717.60000000,           .01373572,          2.36497732
        718.00000000,           .01373572,          2.36629560
        718.40000000,           .01373572,          2.36761387
        718.80000000,           .01373572,          2.36893214
        719.20000000,           .01373572,          2.37025041
        719.60000000,           .01373572,          2.37156868
        720.00000000,           .01373572,          2.37288695
        720.40000000,           .01373572,          2.37420522
        720.80000000,           .01373572,          2.37552349
        721.20000000,           .01373572,          2.37684176
        721.60000000,           .01373572,          2.37816003
        722.00000000,           .01373572,          2.37947830
        722.40000000,           .01373572,          2.38079657
        722.80000000,           .01373572,          2.38211484
        723.20000000,           .01373572,          2.38343311
        723.60000000,           .01373572,          2.38475138
        724.00000000,           .01373572,          2.38606965
        724.40000000,           .01373572,          2.38738792
        724.80000000,           .01373572,          2.38870619
        725.20000000,           .01373572,          2.39002446
        725.60000000,           .01373572,          2.39134274
        726.00000000,           .01373572,          2.39266101
        726.40000000,           .01373572,          2.39397928
        726.80000000,           .01373572,          2.39529755
        727.20000000,           .01373572,          2.39661582
        727.60000000,           .01373572,          2.39793409
        728.00000000,           .01373572,          2.39925236
        728.40000000,           .01373572,          2.40057063
        728.80000000,           .01373573,          2.40188890
        729.20000000,           .01373573,          2.40320717
        729.60000000,           .01373573,          2.40452544
        730.00000000,           .01373573,          2.40584371
        730.40000000,           .01373573,          2.40716198
        730.80000000,           .01373573,          2.40848025
        731.20000000,           .01373573,          2.40979852
        731.60000000,           .01373573,          2.41111679
        732.00000000,           .01373573,          2.41243506
        732.40000000,           .01373573,          2.41375333
        732.80000000,           .01373573,          2.41507160
        733.20000000,           .01373573,          2.41638988
        733.60000000,           .01373573,          2.41770815
        734.00000000,           .01373573,          2.41902642
        734.40000000,           .01373573,          2.42034469
        734.80000000,           .01373573,          2.42166296
        735.20000000,           .01373573,          2.42298123
        735.60000000,           .01373573,          2.42429950
        736.00000000,           .01373573,          2.42561777
        736.40000000,           .01373573,          2.42693604
        736.80000000,           .01373573,          2.42825431
        737.20000000,           .01373573,          2.42957258
        737.60000000,           .01373573,          2.43089085
        738.00000000,           .01373573,          2.43220912
        738.40000000,           .01373573,          2.43352739
        738.80000000,           .01373573,          2.43484566
        739.20000000,           .01373573,          2.43616393
        739.60000000,           .01373573,          2.43748220
        740.00000000,           .01373573,          2.43880047
        740.40000000,           .01373573,          2.44011874
        740.80000000,           .01373573,          2.44143702
        741.20000000,           .01373573,          2.44275529
        741.60000000,           .01373573,          2.44407356
        742.00000000,           .01373573,          2.44539183
        742.40000000,           .01373573,          2.44671010
        742.80000000,           .01373573,          2.44802837
        743.20000000,           .01373573,          2.44934664
        743.60000000,           .01373573,          2.45066491
        744.00000000,           .01373573,          2.45198318
        744.40000000,           .01373573,          2.45330145
        744.80000000,           .01373573,          2.45461972
        745.20000000,           .01373573,          2.45593799
        745.60000000,           .01373574,          2.45725626
        746.00000000,           .01373574,          2.45857453
        746.40000000,           .01373574,          2.45989280
        746.80000000,           .01373574,          2.46121107
        747.20000000,           .01373574,          2.46252934
        747.60000000,           .01373574,          2.46384761
        748.00000000,           .01373574,          2.46516588
        748.40000000,           .01373574,          2.46648416
        748.80000000,           .01373574,          2.46780243
        749.20000000,           .01373574,          2.46912070
        749.60000000,           .01373574,          2.47043897
        750.00000000,           .01373574,          2.47175724
        750.40000000,           .01373574,          2.47307551
        750.80000000,           .01373574,          2.47439378
        751.20000000,           .01373574,          2.47571205
        751.60000000,           .01373574,          2.47703032
        752.00000000,           .01373574,          2.47834859
        752.40000000,           .01373574,          2.47966686
        752.80000000,           .01373574,          2.48098513
        753.20000000,           .01373574,          2.48230340
        753.60000000,           .01373574,          2.48362167
        754.00000000,           .01373574,          2.48493994
        754.40000000,           .01373574,          2.48625821
        754.80000000,           .01373574,          2.48757648
        755.20000000,           .01373574,          2.48889475
        755.60000000,           .01373574,          2.49021302
        756.00000000,           .01373574,          2.49153130
        756.40000000,           .01373574,          2.49284957
        756.80000000,           .01373574,          2.49416784
        757.20000000,           .01373574,          2.49548611
        757.60000000,           .01373574,          2.49680438
        758.00000000,           .01373574,          2.49812265
        758.40000000,           .01373574,          2.49944092
        758.80000000,           .01373574,          2.50075919
        759.20000000,           .01373574,          2.50207746
        759.60000000,           .01373574,          2.50339573
        760.00000000,           .01373574,          2.50471400
        760.40000000,           .01373574,          2.50603227
        760.80000000,           .01373574,          2.50735054
        761.20000000,           .01373574,          2.50866881
        761.60000000,           .01373574,          2.50998708
        762.00000000,           .01373574,          2.51130535
        762.40000000,           .01373574,          2.51262362
        762.80000000,           .01373574,          2.51394189
        763.20000000,           .01373574,          2.51526016
        763.60000000,           .01373575,          2.51657844
        764.00000000,           .01373575,          2.51789671
        764.40000000,           .01373575,          2.51921498
        764.80000000,           .01373575,          2.52053325
        765.20000000,           .01373575,          2.52185152
        765.60000000,           .01373575,          2.52316979
        766.00000000,           .01373575,          2.52448806
        766.40000000,           .01373575,          2.52580633
        766.80000000,           .01373575,          2.52712460
        767.20000000,           .01373575,          2.52844287
        767.60000000,           .01373575,          2.52976114
        768.00000000,           .01373575,          2.53107941
        768.40000000,           .01373575,          2.53239768
        768.80000000,           .01373575,          2.53371595
        769.20000000,           .01373575,          2.53503422
        769.60000000,           .01373575,          2.53635249
        770.00000000,           .01373575,          2.53767076
        770.40000000,           .01373575,          2.53898903
        770.80000000,           .01373575,          2.54030730
        771.20000000,           .01373575,          2.54162558
        771.60000000,           .01373575,          2.54294385
        772.00000000,           .01373575,          2.54426212
        772.40000000,           .01373575,          2.54558039
        772.80000000,           .01373575,          2.54689866
        773.20000000,           .01373575,          2.54821693
        773.60000000,           .01373575,          2.54953520
        774.00000000,           .01373575,          2.55085347
        774.40000000,           .01373575,          2.55217174
        774.80000000,           .01373575,          2.55349001
        775.20000000,           .01373575,          2.55480828
        775.60000000,           .01373575,          2.55612655
        776.00000000,           .01373575,          2.55744482
        776.40000000,           .01373575,          2.55876309
        776.80000000,           .01373575,          2.56008136
        777.20000000,           .01373575,          2.56139963
        777.60000000,           .01373575,          2.56271790
        778.00000000,           .01373575,          2.56403617
        778.40000000,           .01373575,          2.56535444
        778.80000000,           .01373575,          2.56667272
        779.20000000,           .01373575,          2.56799099
        779.60000000,           .01373575,          2.56930926
        780.00000000,           .01373575,          2.57062753
        780.40000000,           .01373575,          2.57194580
        780.80000000,           .01373575,          2.57326407
        781.20000000,           .01373575,          2.57458234
        781.60000000,           .01373575,          2.57590061
        782.00000000,           .01373575,          2.57721888
        782.40000000,           .01373575,          2.57853715
        782.80000000,           .01373575,          2.57985542
        783.20000000,           .01373576,          2.58117369
        783.60000000,           .01373576,          2.58249196
        784.00000000,           .01373576,          2.58381023
        784.40000000,           .01373576,          2.58512850
        784.80000000,           .01373576,          2.58644677
        785.20000000,           .01373576,          2.58776504
        785.60000000,           .01373576,          2.58908331
        786.00000000,           .01373576,          2.59040158
        786.40000000,           .01373576,          2.59171986
        786.80000000,           .01373576,          2.59303813
        787.20000000,           .01373576,          2.59435640
        787.60000000,           .01373576,          2.59567467
        788.00000000,           .01373576,          2.59699294
        788.40000000,           .01373576,          2.59831121
        788.80000000,           .01373576,          2.59962948
        789.20000000,           .01373576,          2.60094775
        789.60000000,           .01373576,          2.60226602
        790.00000000,           .01373576,          2.60358429
        790.40000000,           .01373576,          2.60490256
        790.80000000,           .01373576,          2.60622083
        791.20000000,           .01373576,          2.60753910
        791.60000000,           .01373576,          2.60885737
        792.00000000,           .01373576,          2.61017564
        792.40000000,           .01373576,          2.61149391
        792.80000000,           .01373576,          2.61281218
        793.20000000,           .01373576,          2.61413045
        793.60000000,           .01373576,          2.61544872
        794.00000000,           .01373576,          2.61676700
        794.40000000,           .01373576,          2.61808527
        794.80000000,           .01373576,          2.61940354
        795.20000000,           .01373576,          2.62072181
        795.60000000,           .01373576,          2.62204008
        796.00000000,           .01373576,          2.62335835
        796.40000000,           .01373576,          2.62467662
        796.80000000,           .01373576,          2.62599489
        797.20000000,           .01373576,          2.62731316
        797.60000000,           .01373576,          2.62863143
        798.00000000,           .01373576,          2.62994970
        798.40000000,           .01373576,          2.63126797
        798.80000000,           .01373576,          2.63258624
        799.20000000,           .01373576,          2.63390451
        799.60000000,           .01373576,          2.63522278
        800.00000000,           .01373576,          2.63654105
        800.40000000,           .01373576,          2.63785932
        800.80000000,           .01373576,          2.63917759
        801.20000000,           .01373576,          2.64049586
        801.60000000,           .01373576,          2.64181414
        802.00000000,           .01373576,          2.64313241
        802.40000000,           .01373576,          2.64445068
        802.80000000,           .01373576,          2.64576895
        803.20000000,           .01373576,          2.64708722
        803.60000000,           .01373576,          2.64840549
        804.00000000,           .01373577,          2.64972376
        804.40000000,           .01373577,          2.65104203
        804.80000000,           .01373577,          2.65236030
        805.20000000,           .01373577,          2.65367857
        805.60000000,           .01373577,          2.65499684
        806.00000000,           .01373577,          2.65631511
        806.40000000,           .01373577,          2.65763338
        806.80000000,           .01373577,          2.65895165
        807.20000000,           .01373577,          2.66026992
        807.60000000,           .01373577,          2.66158819
        808.00000000,           .01373577,          2.66290646
        808.40000000,           .01373577,          2.66422473
        808.80000000,           .01373577,          2.66554300
        809.20000000,           .01373577,          2.66686128
        809.60000000,           .01373577,          2.66817955
        810.00000000,           .01373577,          2.66949782
        810.40000000,           .01373577,          2.67081609
        810.80000000,           .01373577,          2.67213436
        811.20000000,           .01373577,          2.67345263
        811.60000000,           .01373577,          2.67477090
        812.00000000,           .01373577,          2.67608917
        812.40000000,           .01373577,          2.67740744
        812.80000000,           .01373577,          2.67872571
        813.20000000,           .01373577,          2.68004398
        813.60000000,           .01373577,          2.68136225
        814.00000000,           .01373577,          2.68268052
        814.40000000,           .01373577,          2.68399879
        814.80000000,           .01373577,          2.68531706
        815.20000000,           .01373577,          2.68663533
        815.60000000,           .01373577,          2.68795360
        816.00000000,           .01373577,          2.68927187
        816.40000000,           .01373577,          2.69059014
        816.80000000,           .01373577,          2.69190842
        817.20000000,           .01373577,          2.69322669
        817.60000000,           .01373577,          2.69454496
        818.00000000,           .01373577,          2.69586323
        818.40000000,           .01373577,          2.69718150
        818.80000000,           .01373577,          2.69849977
        819.20000000,           .01373577,          2.69981804
        819.60000000,           .01373577,          2.70113631
        820.00000000,           .01373577,          2.70245458
        820.40000000,           .01373577,          2.70377285
        820.80000000,           .01373577,          2.70509112
        821.20000000,           .01373577,          2.70640939
        821.60000000,           .01373577,          2.70772766
        822.00000000,           .01373577,          2.70904593
        822.40000000,           .01373577,          2.71036420
        822.80000000,           .01373577,          2.71168247
        823.20000000,           .01373577,          2.71300074
        823.60000000,           .01373577,          2.71431901
        824.00000000,           .01373577,          2.71563728
        824.40000000,           .01373577,          2.71695556
        824.80000000,           .01373577,          2.71827383
        825.20000000,           .01373577,          2.71959210
        825.60000000,           .01373577,          2.72091037
        826.00000000,           .01373577,          2.72222864
        826.40000000,           .01373577,          2.72354691
        826.80000000,           .01373578,          2.72486518
        827.20000000,           .01373578,          2.72618345
        827.60000000,           .01373578,          2.72750172
        828.00000000,           .01373578,          2.72881999
        828.40000000,           .01373578,          2.73013826
        828.80000000,           .01373578,          2.73145653
        829.20000000,           .01373578,          2.73277480
        829.60000000,           .01373578,          2.73409307
        830.00000000,           .01373578,          2.73541134
        830.40000000,           .01373578,          2.73672961
        830.80000000,           .01373578,          2.73804788
        831.20000000,           .01373578,          2.73936615
        831.60000000,           .01373578,          2.74068442
        832.00000000,           .01373578,          2.74200270
        832.40000000,           .01373578,          2.74332097
        832.80000000,           .01373578,          2.74463924
        833.20000000,           .01373578,          2.74595751
        833.60000000,           .01373578,          2.74727578
        834.00000000,           .01373578,          2.74859405
        834.40000000,           .01373578,          2.74991232
        834.80000000,           .01373578,          2.75123059
        835.20000000,           .01373578,          2.75254886
        835.60000000,           .01373578,          2.75386713
        836.00000000,           .01373578,          2.75518540
        836.40000000,           .01373578,          2.75650367
        836.80000000,           .01373578,          2.75782194
        837.20000000,           .01373578,          2.75914021
        837.60000000,           .01373578,          2.76045848
        838.00000000,           .01373578,          2.76177675
        838.40000000,           .01373578,          2.76309502
        838.80000000,           .01373578,          2.76441329
        839.20000000,           .01373578,          2.76573156
        839.60000000,           .01373578,          2.76704984
        840.00000000,           .01373578,          2.76836811
        840.40000000,           .01373578,          2.76968638
        840.80000000,           .01373578,          2.77100465
        841.20000000,           .01373578,          2.77232292
        841.60000000,           .01373578,          2.77364119
        842.00000000,           .01373578,          2.77495946
