 Hz,vind,vres
        236.80000000,          2.96697008,         32.62540361
        237.00000000,          2.96699078,         32.65295885
        237.20000000,          2.96701143,         32.68051408
        237.40000000,          2.96703202,         32.70806932
        237.60000000,          2.96705257,         32.73562456
        237.80000000,          2.96707306,         32.76317980
        238.00000000,          2.96709350,         32.79073504
        238.20000000,          2.96711389,         32.81829028
        238.40000000,          2.96713422,         32.84584552
        238.60000000,          2.96715451,         32.87340076
        238.80000000,          2.96717475,         32.90095600
        239.00000000,          2.96719494,         32.92851124
        239.20000000,          2.96721507,         32.95606648
        239.40000000,          2.96723516,         32.98362172
        239.60000000,          2.96725520,         33.01117696
        239.80000000,          2.96727518,         33.03873220
        240.00000000,          2.96729512,         33.06628744
        240.20000000,          2.96731501,         33.09384268
        240.40000000,          2.96733485,         33.12139792
        240.60000000,          2.96735464,         33.14895316
        240.80000000,          2.96737438,         33.17650840
        241.00000000,          2.96739407,         33.20406364
        241.20000000,          2.96741371,         33.23161888
        241.40000000,          2.96743331,         33.25917412
        241.60000000,          2.96745286,         33.28672935
        241.80000000,          2.96747235,         33.31428459
        242.00000000,          2.96749181,         33.34183983
        242.20000000,          2.96751121,         33.36939507
        242.40000000,          2.96753056,         33.39695031
        242.60000000,          2.96754987,         33.42450555
        242.80000000,          2.96756913,         33.45206079
        243.00000000,          2.96758835,         33.47961603
        243.20000000,          2.96760751,         33.50717127
        243.40000000,          2.96762663,         33.53472651
        243.60000000,          2.96764571,         33.56228175
        243.80000000,          2.96766473,         33.58983699
        244.00000000,          2.96768371,         33.61739223
        244.20000000,          2.96770265,         33.64494747
        244.40000000,          2.96772153,         33.67250271
        244.60000000,          2.96774037,         33.70005795
        244.80000000,          2.96775917,         33.72761319
        245.00000000,          2.96777792,         33.75516843
        245.20000000,          2.96779663,         33.78272367
        245.40000000,          2.96781528,         33.81027891
        245.60000000,          2.96783390,         33.83783415
        245.80000000,          2.96785247,         33.86538938
        246.00000000,          2.96787099,         33.89294462
        246.20000000,          2.96788947,         33.92049986
        246.40000000,          2.96790791,         33.94805510
        246.60000000,          2.96792630,         33.97561034
        246.80000000,          2.96794464,         34.00316558
        247.00000000,          2.96796294,         34.03072082
        247.20000000,          2.96798120,         34.05827606
        247.40000000,          2.96799941,         34.08583130
        247.60000000,          2.96801758,         34.11338654
        247.80000000,          2.96803571,         34.14094178
        248.00000000,          2.96805379,         34.16849702
        248.20000000,          2.96807183,         34.19605226
        248.40000000,          2.96808983,         34.22360750
        248.60000000,          2.96810778,         34.25116274
        248.80000000,          2.96812569,         34.27871798
        249.00000000,          2.96814356,         34.30627322
        249.20000000,          2.96816138,         34.33382846
        249.40000000,          2.96817917,         34.36138370
        249.60000000,          2.96819691,         34.38893894
        249.80000000,          2.96821460,         34.41649418
        250.00000000,          2.96823226,         34.44404942
        250.20000000,          2.96824987,         34.47160465
        250.40000000,          2.96826744,         34.49915989
        250.60000000,          2.96828497,         34.52671513
        250.80000000,          2.96830246,         34.55427037
        251.00000000,          2.96831991,         34.58182561
        251.20000000,          2.96833731,         34.60938085
        251.40000000,          2.96835468,         34.63693609
        251.60000000,          2.96837200,         34.66449133
        251.80000000,          2.96838928,         34.69204657
        252.00000000,          2.96840652,         34.71960181
        252.20000000,          2.96842372,         34.74715705
        252.40000000,          2.96844088,         34.77471229
        252.60000000,          2.96845800,         34.80226753
        252.80000000,          2.96847508,         34.82982277
        253.00000000,          2.96849212,         34.85737801
        253.20000000,          2.96850912,         34.88493325
        253.40000000,          2.96852608,         34.91248849
        253.60000000,          2.96854299,         34.94004373
        253.80000000,          2.96855987,         34.96759897
        254.00000000,          2.96857671,         34.99515421
        254.20000000,          2.96859351,         35.02270945
        254.40000000,          2.96861028,         35.05026468
        254.60000000,          2.96862700,         35.07781992
        254.80000000,          2.96864368,         35.10537516
        255.00000000,          2.96866032,         35.13293040
        255.20000000,          2.96867693,         35.16048564
        255.40000000,          2.96869349,         35.18804088
        255.60000000,          2.96871002,         35.21559612
        255.80000000,          2.96872651,         35.24315136
        256.00000000,          2.96874296,         35.27070660
        256.20000000,          2.96875937,         35.29826184
        256.40000000,          2.96877575,         35.32581708
        256.60000000,          2.96879208,         35.35337232
        256.80000000,          2.96880838,         35.38092756
        257.00000000,          2.96882464,         35.40848280
        257.20000000,          2.96884087,         35.43603804
        257.40000000,          2.96885705,         35.46359328
        257.60000000,          2.96887320,         35.49114852
        257.80000000,          2.96888931,         35.51870376
        258.00000000,          2.96890539,         35.54625900
        258.20000000,          2.96892142,         35.57381424
        258.40000000,          2.96893742,         35.60136948
        258.60000000,          2.96895338,         35.62892471
        258.80000000,          2.96896931,         35.65647995
        259.00000000,          2.96898520,         35.68403519
        259.20000000,          2.96900105,         35.71159043
        259.40000000,          2.96901687,         35.73914567
        259.60000000,          2.96903265,         35.76670091
        259.80000000,          2.96904839,         35.79425615
        260.00000000,          2.96906410,         35.82181139
        260.20000000,          2.96907977,         35.84936663
        260.40000000,          2.96909541,         35.87692187
        260.60000000,          2.96911101,         35.90447711
        260.80000000,          2.96912657,         35.93203235
        261.00000000,          2.96914210,         35.95958759
        261.20000000,          2.96915760,         35.98714283
        261.40000000,          2.96917306,         36.01469807
        261.60000000,          2.96918848,         36.04225331
        261.80000000,          2.96920387,         36.06980855
        262.00000000,          2.96921922,         36.09736379
        262.20000000,          2.96923454,         36.12491903
        262.40000000,          2.96924982,         36.15247427
        262.60000000,          2.96926507,         36.18002951
        262.80000000,          2.96928028,         36.20758475
        263.00000000,          2.96929546,         36.23513998
        263.20000000,          2.96931061,         36.26269522
        263.40000000,          2.96932572,         36.29025046
        263.60000000,          2.96934080,         36.31780570
        263.80000000,          2.96935584,         36.34536094
        264.00000000,          2.96937085,         36.37291618
        264.20000000,          2.96938583,         36.40047142
        264.40000000,          2.96940077,         36.42802666
        264.60000000,          2.96941568,         36.45558190
        264.80000000,          2.96943055,         36.48313714
        265.00000000,          2.96944539,         36.51069238
        265.20000000,          2.96946020,         36.53824762
        265.40000000,          2.96947497,         36.56580286
        265.60000000,          2.96948971,         36.59335810
        265.80000000,          2.96950442,         36.62091334
        266.00000000,          2.96951910,         36.64846858
        266.20000000,          2.96953374,         36.67602382
        266.40000000,          2.96954835,         36.70357906
        266.60000000,          2.96956292,         36.73113430
        266.80000000,          2.96957747,         36.75868954
        267.00000000,          2.96959198,         36.78624478
        267.20000000,          2.96960646,         36.81380001
        267.40000000,          2.96962091,         36.84135525
        267.60000000,          2.96963532,         36.86891049
        267.80000000,          2.96964971,         36.89646573
        268.00000000,          2.96966406,         36.92402097
        268.20000000,          2.96967838,         36.95157621
        268.40000000,          2.96969266,         36.97913145
        268.60000000,          2.96970692,         37.00668669
        268.80000000,          2.96972114,         37.03424193
        269.00000000,          2.96973534,         37.06179717
        269.20000000,          2.96974950,         37.08935241
        269.40000000,          2.96976363,         37.11690765
        269.60000000,          2.96977772,         37.14446289
        269.80000000,          2.96979179,         37.17201813
        270.00000000,          2.96980583,         37.19957337
        270.20000000,          2.96981983,         37.22712861
        270.40000000,          2.96983381,         37.25468385
        270.60000000,          2.96984775,         37.28223909
        270.80000000,          2.96986167,         37.30979433
        271.00000000,          2.96987555,         37.33734957
        271.20000000,          2.96988940,         37.36490481
        271.40000000,          2.96990322,         37.39246004
        271.60000000,          2.96991701,         37.42001528
        271.80000000,          2.96993077,         37.44757052
        272.00000000,          2.96994450,         37.47512576
        272.20000000,          2.96995821,         37.50268100
        272.40000000,          2.96997188,         37.53023624
        272.60000000,          2.96998552,         37.55779148
        272.80000000,          2.96999913,         37.58534672
        273.00000000,          2.97001271,         37.61290196
        273.20000000,          2.97002626,         37.64045720
        273.40000000,          2.97003978,         37.66801244
        273.60000000,          2.97005328,         37.69556768
        273.80000000,          2.97006674,         37.72312292
        274.00000000,          2.97008017,         37.75067816
        274.20000000,          2.97009358,         37.77823340
        274.40000000,          2.97010695,         37.80578864
        274.60000000,          2.97012030,         37.83334388
        274.80000000,          2.97013362,         37.86089912
        275.00000000,          2.97014691,         37.88845436
        275.20000000,          2.97016017,         37.91600960
        275.40000000,          2.97017340,         37.94356484
        275.60000000,          2.97018660,         37.97112008
        275.80000000,          2.97019978,         37.99867531
        276.00000000,          2.97021292,         38.02623055
        276.20000000,          2.97022604,         38.05378579
        276.40000000,          2.97023913,         38.08134103
        276.60000000,          2.97025219,         38.10889627
        276.80000000,          2.97026522,         38.13645151
        277.00000000,          2.97027823,         38.16400675
        277.20000000,          2.97029120,         38.19156199
        277.40000000,          2.97030415,         38.21911723
        277.60000000,          2.97031707,         38.24667247
        277.80000000,          2.97032997,         38.27422771
        278.00000000,          2.97034283,         38.30178295
        278.20000000,          2.97035567,         38.32933819
        278.40000000,          2.97036848,         38.35689343
        278.60000000,          2.97038126,         38.38444867
        278.80000000,          2.97039402,         38.41200391
        279.00000000,          2.97040675,         38.43955915
        279.20000000,          2.97041945,         38.46711439
        279.40000000,          2.97043212,         38.49466963
        279.60000000,          2.97044477,         38.52222487
        279.80000000,          2.97045739,         38.54978011
        280.00000000,          2.97046999,         38.57733534
        280.20000000,          2.97048255,         38.60489058
        280.40000000,          2.97049509,         38.63244582
        280.60000000,          2.97050761,         38.66000106
        280.80000000,          2.97052009,         38.68755630
        281.00000000,          2.97053255,         38.71511154
        281.20000000,          2.97054499,         38.74266678
        281.40000000,          2.97055739,         38.77022202
        281.60000000,          2.97056977,         38.79777726
        281.80000000,          2.97058213,         38.82533250
        282.00000000,          2.97059446,         38.85288774
        282.20000000,          2.97060676,         38.88044298
        282.40000000,          2.97061904,         38.90799822
        282.60000000,          2.97063129,         38.93555346
        282.80000000,          2.97064351,         38.96310870
        283.00000000,          2.97065571,         38.99066394
        283.20000000,          2.97066789,         39.01821918
        283.40000000,          2.97068004,         39.04577442
        283.60000000,          2.97069216,         39.07332966
        283.80000000,          2.97070426,         39.10088490
        284.00000000,          2.97071633,         39.12844014
        284.20000000,          2.97072837,         39.15599537
        284.40000000,          2.97074039,         39.18355061
        284.60000000,          2.97075239,         39.21110585
        284.80000000,          2.97076436,         39.23866109
        285.00000000,          2.97077631,         39.26621633
        285.20000000,          2.97078823,         39.29377157
        285.40000000,          2.97080012,         39.32132681
        285.60000000,          2.97081199,         39.34888205
        285.80000000,          2.97082384,         39.37643729
        286.00000000,          2.97083566,         39.40399253
        286.20000000,          2.97084746,         39.43154777
        286.40000000,          2.97085923,         39.45910301
        286.60000000,          2.97087098,         39.48665825
        286.80000000,          2.97088270,         39.51421349
        287.00000000,          2.97089440,         39.54176873
        287.20000000,          2.97090608,         39.56932397
        287.40000000,          2.97091773,         39.59687921
        287.60000000,          2.97092935,         39.62443445
        287.80000000,          2.97094095,         39.65198969
        288.00000000,          2.97095253,         39.67954493
        288.20000000,          2.97096409,         39.70710017
        288.40000000,          2.97097562,         39.73465541
        288.60000000,          2.97098712,         39.76221064
        288.80000000,          2.97099861,         39.78976588
        289.00000000,          2.97101007,         39.81732112
        289.20000000,          2.97102150,         39.84487636
        289.40000000,          2.97103291,         39.87243160
        289.60000000,          2.97104430,         39.89998684
        289.80000000,          2.97105567,         39.92754208
        290.00000000,          2.97106701,         39.95509732
        290.20000000,          2.97107833,         39.98265256
        290.40000000,          2.97108962,         40.01020780
        290.60000000,          2.97110089,         40.03776304
        290.80000000,          2.97111214,         40.06531828
        291.00000000,          2.97112337,         40.09287352
        291.20000000,          2.97113457,         40.12042876
        291.40000000,          2.97114575,         40.14798400
        291.60000000,          2.97115691,         40.17553924
        291.80000000,          2.97116804,         40.20309448
        292.00000000,          2.97117915,         40.23064972
        292.20000000,          2.97119024,         40.25820496
        292.40000000,          2.97120131,         40.28576020
        292.60000000,          2.97121235,         40.31331544
        292.80000000,          2.97122337,         40.34087067
        293.00000000,          2.97123437,         40.36842591
        293.20000000,          2.97124535,         40.39598115
        293.40000000,          2.97125630,         40.42353639
        293.60000000,          2.97126723,         40.45109163
        293.80000000,          2.97127814,         40.47864687
        294.00000000,          2.97128903,         40.50620211
        294.20000000,          2.97129989,         40.53375735
        294.40000000,          2.97131074,         40.56131259
        294.60000000,          2.97132156,         40.58886783
        294.80000000,          2.97133236,         40.61642307
        295.00000000,          2.97134313,         40.64397831
        295.20000000,          2.97135389,         40.67153355
        295.40000000,          2.97136462,         40.69908879
        295.60000000,          2.97137533,         40.72664403
        295.80000000,          2.97138603,         40.75419927
        296.00000000,          2.97139669,         40.78175451
        296.20000000,          2.97140734,         40.80930975
        296.40000000,          2.97141797,         40.83686499
        296.60000000,          2.97142857,         40.86442023
        296.80000000,          2.97143916,         40.89197547
        297.00000000,          2.97144972,         40.91953071
        297.20000000,          2.97146026,         40.94708594
        297.40000000,          2.97147078,         40.97464118
        297.60000000,          2.97148128,         41.00219642
        297.80000000,          2.97149176,         41.02975166
        298.00000000,          2.97150221,         41.05730690
        298.20000000,          2.97151265,         41.08486214
        298.40000000,          2.97152306,         41.11241738
        298.60000000,          2.97153346,         41.13997262
        298.80000000,          2.97154383,         41.16752786
        299.00000000,          2.97155418,         41.19508310
        299.20000000,          2.97156452,         41.22263834
        299.40000000,          2.97157483,         41.25019358
        299.60000000,          2.97158512,         41.27774882
        299.80000000,          2.97159539,         41.30530406
        300.00000000,          2.97160564,         41.33285930
        300.20000000,          2.97161587,         41.36041454
        300.40000000,          2.97162608,         41.38796978
        300.60000000,          2.97163627,         41.41552502
        300.80000000,          2.97164643,         41.44308026
        301.00000000,          2.97165658,         41.47063550
        301.20000000,          2.97166671,         41.49819074
        301.40000000,          2.97167682,         41.52574597
        301.60000000,          2.97168691,         41.55330121
        301.80000000,          2.97169698,         41.58085645
        302.00000000,          2.97170703,         41.60841169
        302.20000000,          2.97171706,         41.63596693
        302.40000000,          2.97172706,         41.66352217
        302.60000000,          2.97173705,         41.69107741
        302.80000000,          2.97174702,         41.71863265
        303.00000000,          2.97175697,         41.74618789
        303.20000000,          2.97176690,         41.77374313
        303.40000000,          2.97177681,         41.80129837
        303.60000000,          2.97178671,         41.82885361
        303.80000000,          2.97179658,         41.85640885
        304.00000000,          2.97180643,         41.88396409
        304.20000000,          2.97181626,         41.91151933
        304.40000000,          2.97182608,         41.93907457
        304.60000000,          2.97183587,         41.96662981
        304.80000000,          2.97184565,         41.99418505
        305.00000000,          2.97185540,         42.02174029
        305.20000000,          2.97186514,         42.04929553
        305.40000000,          2.97187486,         42.07685077
        305.60000000,          2.97188456,         42.10440600
        305.80000000,          2.97189424,         42.13196124
        306.00000000,          2.97190390,         42.15951648
        306.20000000,          2.97191354,         42.18707172
        306.40000000,          2.97192317,         42.21462696
        306.60000000,          2.97193277,         42.24218220
        306.80000000,          2.97194236,         42.26973744
        307.00000000,          2.97195193,         42.29729268
        307.20000000,          2.97196148,         42.32484792
        307.40000000,          2.97197101,         42.35240316
        307.60000000,          2.97198052,         42.37995840
        307.80000000,          2.97199001,         42.40751364
        308.00000000,          2.97199949,         42.43506888
        308.20000000,          2.97200895,         42.46262412
        308.40000000,          2.97201838,         42.49017936
        308.60000000,          2.97202780,         42.51773460
        308.80000000,          2.97203721,         42.54528984
        309.00000000,          2.97204659,         42.57284508
        309.20000000,          2.97205596,         42.60040032
        309.40000000,          2.97206530,         42.62795556
        309.60000000,          2.97207463,         42.65551080
        309.80000000,          2.97208395,         42.68306604
        310.00000000,          2.97209324,         42.71062127
        310.20000000,          2.97210252,         42.73817651
        310.40000000,          2.97211177,         42.76573175
        310.60000000,          2.97212102,         42.79328699
        310.80000000,          2.97213024,         42.82084223
        311.00000000,          2.97213944,         42.84839747
        311.20000000,          2.97214863,         42.87595271
        311.40000000,          2.97215780,         42.90350795
        311.60000000,          2.97216695,         42.93106319
        311.80000000,          2.97217609,         42.95861843
        312.00000000,          2.97218520,         42.98617367
        312.20000000,          2.97219430,         43.01372891
        312.40000000,          2.97220339,         43.04128415
        312.60000000,          2.97221245,         43.06883939
        312.80000000,          2.97222150,         43.09639463
        313.00000000,          2.97223053,         43.12394987
        313.20000000,          2.97223954,         43.15150511
        313.40000000,          2.97224854,         43.17906035
        313.60000000,          2.97225752,         43.20661559
        313.80000000,          2.97226648,         43.23417083
        314.00000000,          2.97227542,         43.26172607
        314.20000000,          2.97228435,         43.28928130
        314.40000000,          2.97229326,         43.31683654
        314.60000000,          2.97230216,         43.34439178
        314.80000000,          2.97231103,         43.37194702
        315.00000000,          2.97231989,         43.39950226
        315.20000000,          2.97232874,         43.42705750
        315.40000000,          2.97233757,         43.45461274
        315.60000000,          2.97234638,         43.48216798
        315.80000000,          2.97235517,         43.50972322
        316.00000000,          2.97236395,         43.53727846
        316.20000000,          2.97237271,         43.56483370
        316.40000000,          2.97238145,         43.59238894
        316.60000000,          2.97239018,         43.61994418
        316.80000000,          2.97239889,         43.64749942
        317.00000000,          2.97240758,         43.67505466
        317.20000000,          2.97241626,         43.70260990
        317.40000000,          2.97242492,         43.73016514
        317.60000000,          2.97243357,         43.75772038
        317.80000000,          2.97244220,         43.78527562
        318.00000000,          2.97245081,         43.81283086
        318.20000000,          2.97245941,         43.84038610
        318.40000000,          2.97246799,         43.86794133
        318.60000000,          2.97247655,         43.89549657
        318.80000000,          2.97248510,         43.92305181
        319.00000000,          2.97249363,         43.95060705
        319.20000000,          2.97250215,         43.97816229
        319.40000000,          2.97251065,         44.00571753
        319.60000000,          2.97251913,         44.03327277
        319.80000000,          2.97252760,         44.06082801
        320.00000000,          2.97253606,         44.08838325
        320.20000000,          2.97254449,         44.11593849
        320.40000000,          2.97255292,         44.14349373
        320.60000000,          2.97256132,         44.17104897
        320.80000000,          2.97256971,         44.19860421
        321.00000000,          2.97257809,         44.22615945
        321.20000000,          2.97258645,         44.25371469
        321.40000000,          2.97259479,         44.28126993
        321.60000000,          2.97260312,         44.30882517
        321.80000000,          2.97261143,         44.33638041
        322.00000000,          2.97261973,         44.36393565
        322.20000000,          2.97262801,         44.39149089
        322.40000000,          2.97263628,         44.41904613
        322.60000000,          2.97264453,         44.44660137
        322.80000000,          2.97265276,         44.47415660
        323.00000000,          2.97266098,         44.50171184
        323.20000000,          2.97266919,         44.52926708
        323.40000000,          2.97267738,         44.55682232
        323.60000000,          2.97268556,         44.58437756
        323.80000000,          2.97269372,         44.61193280
        324.00000000,          2.97270186,         44.63948804
        324.20000000,          2.97270999,         44.66704328
        324.40000000,          2.97271811,         44.69459852
        324.60000000,          2.97272621,         44.72215376
        324.80000000,          2.97273429,         44.74970900
        325.00000000,          2.97274236,         44.77726424
        325.20000000,          2.97275042,         44.80481948
        325.40000000,          2.97275846,         44.83237472
        325.60000000,          2.97276649,         44.85992996
        325.80000000,          2.97277450,         44.88748520
        326.00000000,          2.97278249,         44.91504044
        326.20000000,          2.97279048,         44.94259568
        326.40000000,          2.97279844,         44.97015092
        326.60000000,          2.97280640,         44.99770616
        326.80000000,          2.97281433,         45.02526140
        327.00000000,          2.97282226,         45.05281663
        327.20000000,          2.97283017,         45.08037187
        327.40000000,          2.97283806,         45.10792711
        327.60000000,          2.97284594,         45.13548235
        327.80000000,          2.97285381,         45.16303759
        328.00000000,          2.97286166,         45.19059283
        328.20000000,          2.97286950,         45.21814807
        328.40000000,          2.97287732,         45.24570331
        328.60000000,          2.97288513,         45.27325855
        328.80000000,          2.97289293,         45.30081379
        329.00000000,          2.97290071,         45.32836903
        329.20000000,          2.97290848,         45.35592427
        329.40000000,          2.97291623,         45.38347951
        329.60000000,          2.97292397,         45.41103475
        329.80000000,          2.97293169,         45.43858999
        330.00000000,          2.97293940,         45.46614523
        330.20000000,          2.97294710,         45.49370047
        330.40000000,          2.97295478,         45.52125571
        330.60000000,          2.97296245,         45.54881095
        330.80000000,          2.97297011,         45.57636619
        331.00000000,          2.97297775,         45.60392143
        331.20000000,          2.97298537,         45.63147666
        331.40000000,          2.97299299,         45.65903190
        331.60000000,          2.97300059,         45.68658714
        331.80000000,          2.97300817,         45.71414238
        332.00000000,          2.97301575,         45.74169762
        332.20000000,          2.97302331,         45.76925286
        332.40000000,          2.97303085,         45.79680810
        332.60000000,          2.97303838,         45.82436334
        332.80000000,          2.97304590,         45.85191858
        333.00000000,          2.97305341,         45.87947382
        333.20000000,          2.97306090,         45.90702906
        333.40000000,          2.97306838,         45.93458430
        333.60000000,          2.97307584,         45.96213954
        333.80000000,          2.97308329,         45.98969478
        334.00000000,          2.97309073,         46.01725002
        334.20000000,          2.97309815,         46.04480526
        334.40000000,          2.97310557,         46.07236050
        334.60000000,          2.97311296,         46.09991574
        334.80000000,          2.97312035,         46.12747098
        335.00000000,          2.97312772,         46.15502622
        335.20000000,          2.97313508,         46.18258146
        335.40000000,          2.97314243,         46.21013670
        335.60000000,          2.97314976,         46.23769193
        335.80000000,          2.97315708,         46.26524717
        336.00000000,          2.97316438,         46.29280241
        336.20000000,          2.97317168,         46.32035765
        336.40000000,          2.97317896,         46.34791289
        336.60000000,          2.97318623,         46.37546813
        336.80000000,          2.97319348,         46.40302337
        337.00000000,          2.97320072,         46.43057861
        337.20000000,          2.97320795,         46.45813385
        337.40000000,          2.97321517,         46.48568909
        337.60000000,          2.97322237,         46.51324433
        337.80000000,          2.97322956,         46.54079957
        338.00000000,          2.97323674,         46.56835481
        338.20000000,          2.97324390,         46.59591005
        338.40000000,          2.97325106,         46.62346529
        338.60000000,          2.97325820,         46.65102053
        338.80000000,          2.97326533,         46.67857577
        339.00000000,          2.97327244,         46.70613101
        339.20000000,          2.97327954,         46.73368625
        339.40000000,          2.97328663,         46.76124149
        339.60000000,          2.97329371,         46.78879673
        339.80000000,          2.97330077,         46.81635196
        340.00000000,          2.97330783,         46.84390720
        340.20000000,          2.97331487,         46.87146244
        340.40000000,          2.97332190,         46.89901768
        340.60000000,          2.97332891,         46.92657292
        340.80000000,          2.97333591,         46.95412816
        341.00000000,          2.97334290,         46.98168340
        341.20000000,          2.97334988,         47.00923864
        341.40000000,          2.97335685,         47.03679388
        341.60000000,          2.97336380,         47.06434912
        341.80000000,          2.97337075,         47.09190436
        342.00000000,          2.97337768,         47.11945960
        342.20000000,          2.97338459,         47.14701484
        342.40000000,          2.97339150,         47.17457008
        342.60000000,          2.97339839,         47.20212532
        342.80000000,          2.97340528,         47.22968056
        343.00000000,          2.97341215,         47.25723580
        343.20000000,          2.97341900,         47.28479104
        343.40000000,          2.97342585,         47.31234628
        343.60000000,          2.97343268,         47.33990152
        343.80000000,          2.97343951,         47.36745676
        344.00000000,          2.97344632,         47.39501200
        344.20000000,          2.97345311,         47.42256723
        344.40000000,          2.97345990,         47.45012247
        344.60000000,          2.97346668,         47.47767771
        344.80000000,          2.97347344,         47.50523295
        345.00000000,          2.97348019,         47.53278819
        345.20000000,          2.97348693,         47.56034343
        345.40000000,          2.97349366,         47.58789867
        345.60000000,          2.97350037,         47.61545391
        345.80000000,          2.97350708,         47.64300915
        346.00000000,          2.97351377,         47.67056439
        346.20000000,          2.97352045,         47.69811963
        346.40000000,          2.97352712,         47.72567487
        346.60000000,          2.97353378,         47.75323011
        346.80000000,          2.97354043,         47.78078535
        347.00000000,          2.97354707,         47.80834059
        347.20000000,          2.97355369,         47.83589583
        347.40000000,          2.97356030,         47.86345107
        347.60000000,          2.97356690,         47.89100631
        347.80000000,          2.97357350,         47.91856155
        348.00000000,          2.97358007,         47.94611679
        348.20000000,          2.97358664,         47.97367203
        348.40000000,          2.97359320,         48.00122726
        348.60000000,          2.97359974,         48.02878250
        348.80000000,          2.97360628,         48.05633774
        349.00000000,          2.97361280,         48.08389298
        349.20000000,          2.97361931,         48.11144822
        349.40000000,          2.97362581,         48.13900346
        349.60000000,          2.97363230,         48.16655870
        349.80000000,          2.97363878,         48.19411394
        350.00000000,          2.97364525,         48.22166918
        350.20000000,          2.97365170,         48.24922442
        350.40000000,          2.97365815,         48.27677966
        350.60000000,          2.97366458,         48.30433490
        350.80000000,          2.97367101,         48.33189014
        351.00000000,          2.97367742,         48.35944538
        351.20000000,          2.97368382,         48.38700062
        351.40000000,          2.97369021,         48.41455586
        351.60000000,          2.97369659,         48.44211110
        351.80000000,          2.97370296,         48.46966634
        352.00000000,          2.97370932,         48.49722158
        352.20000000,          2.97371566,         48.52477682
        352.40000000,          2.97372200,         48.55233206
        352.60000000,          2.97372833,         48.57988729
        352.80000000,          2.97373464,         48.60744253
        353.00000000,          2.97374094,         48.63499777
        353.20000000,          2.97374724,         48.66255301
        353.40000000,          2.97375352,         48.69010825
        353.60000000,          2.97375979,         48.71766349
        353.80000000,          2.97376605,         48.74521873
        354.00000000,          2.97377231,         48.77277397
        354.20000000,          2.97377855,         48.80032921
        354.40000000,          2.97378478,         48.82788445
        354.60000000,          2.97379100,         48.85543969
        354.80000000,          2.97379721,         48.88299493
        355.00000000,          2.97380340,         48.91055017
        355.20000000,          2.97380959,         48.93810541
        355.40000000,          2.97381577,         48.96566065
        355.60000000,          2.97382194,         48.99321589
        355.80000000,          2.97382809,         49.02077113
        356.00000000,          2.97383424,         49.04832637
        356.20000000,          2.97384038,         49.07588161
        356.40000000,          2.97384650,         49.10343685
        356.60000000,          2.97385262,         49.13099209
        356.80000000,          2.97385873,         49.15854733
        357.00000000,          2.97386482,         49.18610256
        357.20000000,          2.97387091,         49.21365780
        357.40000000,          2.97387698,         49.24121304
        357.60000000,          2.97388305,         49.26876828
        357.80000000,          2.97388910,         49.29632352
        358.00000000,          2.97389515,         49.32387876
        358.20000000,          2.97390118,         49.35143400
        358.40000000,          2.97390721,         49.37898924
        358.60000000,          2.97391322,         49.40654448
        358.80000000,          2.97391922,         49.43409972
        359.00000000,          2.97392522,         49.46165496
        359.20000000,          2.97393120,         49.48921020
        359.40000000,          2.97393718,         49.51676544
        359.60000000,          2.97394314,         49.54432068
        359.80000000,          2.97394910,         49.57187592
        360.00000000,          2.97395504,         49.59943116
        360.20000000,          2.97396098,         49.62698640
        360.40000000,          2.97396690,         49.65454164
        360.60000000,          2.97397282,         49.68209688
        360.80000000,          2.97397872,         49.70965212
        361.00000000,          2.97398462,         49.73720736
        361.20000000,          2.97399050,         49.76476259
        361.40000000,          2.97399638,         49.79231783
        361.60000000,          2.97400225,         49.81987307
        361.80000000,          2.97400810,         49.84742831
        362.00000000,          2.97401395,         49.87498355
        362.20000000,          2.97401979,         49.90253879
        362.40000000,          2.97402562,         49.93009403
        362.60000000,          2.97403143,         49.95764927
        362.80000000,          2.97403724,         49.98520451
        363.00000000,          2.97404304,         50.01275975
        363.20000000,          2.97404883,         50.04031499
        363.40000000,          2.97405461,         50.06787023
        363.60000000,          2.97406038,         50.09542547
        363.80000000,          2.97406614,         50.12298071
        364.00000000,          2.97407189,         50.15053595
        364.20000000,          2.97407764,         50.17809119
        364.40000000,          2.97408337,         50.20564643
        364.60000000,          2.97408909,         50.23320167
        364.80000000,          2.97409481,         50.26075691
        365.00000000,          2.97410051,         50.28831215
        365.20000000,          2.97410621,         50.31586739
        365.40000000,          2.97411189,         50.34342262
        365.60000000,          2.97411757,         50.37097786
        365.80000000,          2.97412324,         50.39853310
        366.00000000,          2.97412890,         50.42608834
        366.20000000,          2.97413454,         50.45364358
        366.40000000,          2.97414018,         50.48119882
        366.60000000,          2.97414581,         50.50875406
        366.80000000,          2.97415144,         50.53630930
        367.00000000,          2.97415705,         50.56386454
        367.20000000,          2.97416265,         50.59141978
        367.40000000,          2.97416824,         50.61897502
        367.60000000,          2.97417383,         50.64653026
        367.80000000,          2.97417941,         50.67408550
        368.00000000,          2.97418497,         50.70164074
        368.20000000,          2.97419053,         50.72919598
        368.40000000,          2.97419608,         50.75675122
        368.60000000,          2.97420162,         50.78430646
        368.80000000,          2.97420715,         50.81186170
        369.00000000,          2.97421267,         50.83941694
        369.20000000,          2.97421818,         50.86697218
        369.40000000,          2.97422369,         50.89452742
        369.60000000,          2.97422918,         50.92208266
        369.80000000,          2.97423467,         50.94963789
