 Hz,A
       1253.00000000,           .20706552
       1254.00000000,           .20690045
       1255.00000000,           .20673564
       1256.00000000,           .20657109
       1257.00000000,           .20640680
       1258.00000000,           .20624277
       1259.00000000,           .20607901
       1260.00000000,           .20591550
       1261.00000000,           .20575225
       1262.00000000,           .20558926
       1263.00000000,           .20542653
       1264.00000000,           .20526406
       1265.00000000,           .20510184
       1266.00000000,           .20493988
       1267.00000000,           .20477818
       1268.00000000,           .20461673
       1269.00000000,           .20445553
       1270.00000000,           .20429459
       1271.00000000,           .20413390
       1272.00000000,           .20397346
       1273.00000000,           .20381328
       1274.00000000,           .20365335
       1275.00000000,           .20349366
       1276.00000000,           .20333423
       1277.00000000,           .20317505
       1278.00000000,           .20301612
       1279.00000000,           .20285743
       1280.00000000,           .20269899
       1281.00000000,           .20254080
       1282.00000000,           .20238286
       1283.00000000,           .20222516
       1284.00000000,           .20206771
       1285.00000000,           .20191051
       1286.00000000,           .20175354
       1287.00000000,           .20159683
       1288.00000000,           .20144035
       1289.00000000,           .20128412
       1290.00000000,           .20112813
       1291.00000000,           .20097238
       1292.00000000,           .20081687
       1293.00000000,           .20066160
       1294.00000000,           .20050658
       1295.00000000,           .20035179
       1296.00000000,           .20019724
       1297.00000000,           .20004293
       1298.00000000,           .19988885
       1299.00000000,           .19973502
       1300.00000000,           .19958142
       1301.00000000,           .19942805
       1302.00000000,           .19927493
       1303.00000000,           .19912203
       1304.00000000,           .19896937
       1305.00000000,           .19881695
       1306.00000000,           .19866476
       1307.00000000,           .19851280
       1308.00000000,           .19836107
       1309.00000000,           .19820958
       1310.00000000,           .19805831
       1311.00000000,           .19790728
       1312.00000000,           .19775648
       1313.00000000,           .19760590
       1314.00000000,           .19745556
       1315.00000000,           .19730544
       1316.00000000,           .19715556
       1317.00000000,           .19700589
       1318.00000000,           .19685646
       1319.00000000,           .19670726
       1320.00000000,           .19655827
       1321.00000000,           .19640952
       1322.00000000,           .19626099
       1323.00000000,           .19611268
       1324.00000000,           .19596460
       1325.00000000,           .19581674
       1326.00000000,           .19566911
       1327.00000000,           .19552169
       1328.00000000,           .19537450
       1329.00000000,           .19522753
       1330.00000000,           .19508078
       1331.00000000,           .19493426
       1332.00000000,           .19478795
       1333.00000000,           .19464186
       1334.00000000,           .19449599
       1335.00000000,           .19435034
       1336.00000000,           .19420490
       1337.00000000,           .19405969
       1338.00000000,           .19391469
       1339.00000000,           .19376991
       1340.00000000,           .19362534
       1341.00000000,           .19348099
       1342.00000000,           .19333685
       1343.00000000,           .19319293
       1344.00000000,           .19304922
       1345.00000000,           .19290573
       1346.00000000,           .19276245
       1347.00000000,           .19261938
       1348.00000000,           .19247652
       1349.00000000,           .19233388
       1350.00000000,           .19219145
       1351.00000000,           .19204922
       1352.00000000,           .19190721
       1353.00000000,           .19176541
       1354.00000000,           .19162382
       1355.00000000,           .19148243
       1356.00000000,           .19134126
       1357.00000000,           .19120029
       1358.00000000,           .19105953
       1359.00000000,           .19091898
       1360.00000000,           .19077863
       1361.00000000,           .19063849
       1362.00000000,           .19049856
       1363.00000000,           .19035883
       1364.00000000,           .19021930
       1365.00000000,           .19007998
       1366.00000000,           .18994087
       1367.00000000,           .18980196
       1368.00000000,           .18966325
       1369.00000000,           .18952474
       1370.00000000,           .18938644
       1371.00000000,           .18924833
       1372.00000000,           .18911043
       1373.00000000,           .18897273
       1374.00000000,           .18883523
       1375.00000000,           .18869793
       1376.00000000,           .18856083
       1377.00000000,           .18842392
       1378.00000000,           .18828722
       1379.00000000,           .18815072
       1380.00000000,           .18801441
       1381.00000000,           .18787830
       1382.00000000,           .18774238
       1383.00000000,           .18760667
       1384.00000000,           .18747115
       1385.00000000,           .18733582
       1386.00000000,           .18720069
       1387.00000000,           .18706576
       1388.00000000,           .18693102
       1389.00000000,           .18679647
       1390.00000000,           .18666211
       1391.00000000,           .18652795
       1392.00000000,           .18639399
       1393.00000000,           .18626021
       1394.00000000,           .18612663
       1395.00000000,           .18599324
       1396.00000000,           .18586004
       1397.00000000,           .18572702
       1398.00000000,           .18559420
       1399.00000000,           .18546157
       1400.00000000,           .18532913
       1401.00000000,           .18519688
       1402.00000000,           .18506482
       1403.00000000,           .18493294
       1404.00000000,           .18480126
       1405.00000000,           .18466976
       1406.00000000,           .18453844
       1407.00000000,           .18440732
       1408.00000000,           .18427638
       1409.00000000,           .18414562
       1410.00000000,           .18401505
       1411.00000000,           .18388467
       1412.00000000,           .18375447
       1413.00000000,           .18362445
       1414.00000000,           .18349462
       1415.00000000,           .18336497
       1416.00000000,           .18323551
       1417.00000000,           .18310623
       1418.00000000,           .18297713
       1419.00000000,           .18284821
       1420.00000000,           .18271947
       1421.00000000,           .18259092
       1422.00000000,           .18246254
       1423.00000000,           .18233435
       1424.00000000,           .18220633
       1425.00000000,           .18207850
       1426.00000000,           .18195084
       1427.00000000,           .18182337
       1428.00000000,           .18169607
       1429.00000000,           .18156895
       1430.00000000,           .18144201
       1431.00000000,           .18131524
       1432.00000000,           .18118866
       1433.00000000,           .18106224
       1434.00000000,           .18093601
       1435.00000000,           .18080995
       1436.00000000,           .18068407
       1437.00000000,           .18055836
       1438.00000000,           .18043282
       1439.00000000,           .18030746
       1440.00000000,           .18018228
       1441.00000000,           .18005727
       1442.00000000,           .17993243
       1443.00000000,           .17980776
       1444.00000000,           .17968327
       1445.00000000,           .17955895
       1446.00000000,           .17943480
       1447.00000000,           .17931083
       1448.00000000,           .17918702
       1449.00000000,           .17906338
       1450.00000000,           .17893992
       1451.00000000,           .17881663
       1452.00000000,           .17869350
       1453.00000000,           .17857055
       1454.00000000,           .17844776
       1455.00000000,           .17832514
       1456.00000000,           .17820269
       1457.00000000,           .17808041
       1458.00000000,           .17795830
       1459.00000000,           .17783635
       1460.00000000,           .17771457
       1461.00000000,           .17759296
       1462.00000000,           .17747152
       1463.00000000,           .17735024
       1464.00000000,           .17722912
       1465.00000000,           .17710817
       1466.00000000,           .17698739
       1467.00000000,           .17686677
       1468.00000000,           .17674631
       1469.00000000,           .17662602
       1470.00000000,           .17650589
       1471.00000000,           .17638593
       1472.00000000,           .17626613
       1473.00000000,           .17614649
       1474.00000000,           .17602701
       1475.00000000,           .17590770
       1476.00000000,           .17578854
       1477.00000000,           .17566955
       1478.00000000,           .17555072
       1479.00000000,           .17543205
       1480.00000000,           .17531354
       1481.00000000,           .17519519
       1482.00000000,           .17507700
       1483.00000000,           .17495897
       1484.00000000,           .17484110
       1485.00000000,           .17472339
       1486.00000000,           .17460583
       1487.00000000,           .17448843
       1488.00000000,           .17437120
       1489.00000000,           .17425411
       1490.00000000,           .17413719
       1491.00000000,           .17402042
       1492.00000000,           .17390381
       1493.00000000,           .17378736
       1494.00000000,           .17367106
       1495.00000000,           .17355491
       1496.00000000,           .17343892
       1497.00000000,           .17332309
       1498.00000000,           .17320741
       1499.00000000,           .17309189
       1500.00000000,           .17297652
       1501.00000000,           .17286130
       1502.00000000,           .17274624
       1503.00000000,           .17263133
       1504.00000000,           .17251657
       1505.00000000,           .17240196
       1506.00000000,           .17228751
       1507.00000000,           .17217321
       1508.00000000,           .17205906
       1509.00000000,           .17194506
       1510.00000000,           .17183121
       1511.00000000,           .17171752
       1512.00000000,           .17160397
       1513.00000000,           .17149057
       1514.00000000,           .17137733
       1515.00000000,           .17126423
       1516.00000000,           .17115128
       1517.00000000,           .17103848
       1518.00000000,           .17092583
       1519.00000000,           .17081333
       1520.00000000,           .17070097
       1521.00000000,           .17058877
       1522.00000000,           .17047671
       1523.00000000,           .17036480
       1524.00000000,           .17025303
       1525.00000000,           .17014141
       1526.00000000,           .17002994
       1527.00000000,           .16991861
       1528.00000000,           .16980743
       1529.00000000,           .16969639
       1530.00000000,           .16958550
       1531.00000000,           .16947476
       1532.00000000,           .16936416
       1533.00000000,           .16925370
       1534.00000000,           .16914339
       1535.00000000,           .16903322
       1536.00000000,           .16892319
       1537.00000000,           .16881331
       1538.00000000,           .16870357
       1539.00000000,           .16859397
       1540.00000000,           .16848452
       1541.00000000,           .16837520
       1542.00000000,           .16826603
       1543.00000000,           .16815700
       1544.00000000,           .16804811
       1545.00000000,           .16793937
       1546.00000000,           .16783076
       1547.00000000,           .16772229
       1548.00000000,           .16761397
       1549.00000000,           .16750578
       1550.00000000,           .16739773
       1551.00000000,           .16728983
       1552.00000000,           .16718206
       1553.00000000,           .16707443
       1554.00000000,           .16696693
       1555.00000000,           .16685958
       1556.00000000,           .16675237
       1557.00000000,           .16664529
       1558.00000000,           .16653835
       1559.00000000,           .16643154
       1560.00000000,           .16632488
       1561.00000000,           .16621835
       1562.00000000,           .16611195
       1563.00000000,           .16600570
       1564.00000000,           .16589958
       1565.00000000,           .16579359
       1566.00000000,           .16568774
       1567.00000000,           .16558202
       1568.00000000,           .16547644
       1569.00000000,           .16537100
       1570.00000000,           .16526568
       1571.00000000,           .16516051
       1572.00000000,           .16505546
       1573.00000000,           .16495055
       1574.00000000,           .16484578
       1575.00000000,           .16474113
       1576.00000000,           .16463662
       1577.00000000,           .16453224
       1578.00000000,           .16442799
       1579.00000000,           .16432388
       1580.00000000,           .16421990
       1581.00000000,           .16411604
       1582.00000000,           .16401232
       1583.00000000,           .16390874
       1584.00000000,           .16380528
       1585.00000000,           .16370195
       1586.00000000,           .16359875
       1587.00000000,           .16349568
       1588.00000000,           .16339275
       1589.00000000,           .16328994
       1590.00000000,           .16318726
       1591.00000000,           .16308471
       1592.00000000,           .16298229
       1593.00000000,           .16287999
       1594.00000000,           .16277783
       1595.00000000,           .16267579
       1596.00000000,           .16257388
       1597.00000000,           .16247210
       1598.00000000,           .16237045
       1599.00000000,           .16226892
       1600.00000000,           .16216752
       1601.00000000,           .16206625
       1602.00000000,           .16196511
       1603.00000000,           .16186408
       1604.00000000,           .16176319
       1605.00000000,           .16166242
       1606.00000000,           .16156178
       1607.00000000,           .16146126
       1608.00000000,           .16136087
       1609.00000000,           .16126060
       1610.00000000,           .16116046
       1611.00000000,           .16106044
       1612.00000000,           .16096054
       1613.00000000,           .16086077
       1614.00000000,           .16076112
       1615.00000000,           .16066160
       1616.00000000,           .16056219
       1617.00000000,           .16046292
       1618.00000000,           .16036376
       1619.00000000,           .16026473
       1620.00000000,           .16016582
       1621.00000000,           .16006703
       1622.00000000,           .15996836
       1623.00000000,           .15986981
       1624.00000000,           .15977139
       1625.00000000,           .15967308
       1626.00000000,           .15957490
       1627.00000000,           .15947684
       1628.00000000,           .15937890
       1629.00000000,           .15928108
       1630.00000000,           .15918338
       1631.00000000,           .15908579
       1632.00000000,           .15898833
       1633.00000000,           .15889099
       1634.00000000,           .15879377
       1635.00000000,           .15869666
       1636.00000000,           .15859968
       1637.00000000,           .15850281
       1638.00000000,           .15840606
       1639.00000000,           .15830943
       1640.00000000,           .15821292
       1641.00000000,           .15811652
       1642.00000000,           .15802024
       1643.00000000,           .15792408
       1644.00000000,           .15782804
       1645.00000000,           .15773211
       1646.00000000,           .15763630
       1647.00000000,           .15754060
       1648.00000000,           .15744502
       1649.00000000,           .15734956
       1650.00000000,           .15725421
       1651.00000000,           .15715898
       1652.00000000,           .15706387
       1653.00000000,           .15696887
       1654.00000000,           .15687398
       1655.00000000,           .15677921
       1656.00000000,           .15668455
       1657.00000000,           .15659001
       1658.00000000,           .15649558
       1659.00000000,           .15640126
       1660.00000000,           .15630706
       1661.00000000,           .15621297
       1662.00000000,           .15611900
       1663.00000000,           .15602514
       1664.00000000,           .15593139
       1665.00000000,           .15583775
       1666.00000000,           .15574423
       1667.00000000,           .15565081
       1668.00000000,           .15555751
       1669.00000000,           .15546432
       1670.00000000,           .15537125
       1671.00000000,           .15527828
       1672.00000000,           .15518543
       1673.00000000,           .15509268
       1674.00000000,           .15500005
       1675.00000000,           .15490753
       1676.00000000,           .15481512
       1677.00000000,           .15472282
       1678.00000000,           .15463063
       1679.00000000,           .15453854
       1680.00000000,           .15444657
       1681.00000000,           .15435471
       1682.00000000,           .15426296
       1683.00000000,           .15417131
       1684.00000000,           .15407978
       1685.00000000,           .15398835
       1686.00000000,           .15389703
       1687.00000000,           .15380582
       1688.00000000,           .15371472
       1689.00000000,           .15362372
       1690.00000000,           .15353284
       1691.00000000,           .15344206
       1692.00000000,           .15335139
       1693.00000000,           .15326082
       1694.00000000,           .15317036
       1695.00000000,           .15308001
       1696.00000000,           .15298977
       1697.00000000,           .15289963
       1698.00000000,           .15280960
       1699.00000000,           .15271967
       1700.00000000,           .15262985
       1701.00000000,           .15254013
       1702.00000000,           .15245053
       1703.00000000,           .15236102
       1704.00000000,           .15227162
       1705.00000000,           .15218233
       1706.00000000,           .15209314
       1707.00000000,           .15200405
       1708.00000000,           .15191507
       1709.00000000,           .15182619
       1710.00000000,           .15173742
       1711.00000000,           .15164875
       1712.00000000,           .15156019
       1713.00000000,           .15147172
       1714.00000000,           .15138336
       1715.00000000,           .15129511
       1716.00000000,           .15120695
       1717.00000000,           .15111890
       1718.00000000,           .15103096
       1719.00000000,           .15094311
       1720.00000000,           .15085537
       1721.00000000,           .15076772
       1722.00000000,           .15068018
       1723.00000000,           .15059275
       1724.00000000,           .15050541
       1725.00000000,           .15041817
       1726.00000000,           .15033104
       1727.00000000,           .15024400
       1728.00000000,           .15015707
       1729.00000000,           .15007024
       1730.00000000,           .14998351
       1731.00000000,           .14989687
       1732.00000000,           .14981034
       1733.00000000,           .14972391
       1734.00000000,           .14963758
       1735.00000000,           .14955134
       1736.00000000,           .14946521
       1737.00000000,           .14937918
       1738.00000000,           .14929324
       1739.00000000,           .14920740
       1740.00000000,           .14912167
       1741.00000000,           .14903603
       1742.00000000,           .14895048
       1743.00000000,           .14886504
       1744.00000000,           .14877970
       1745.00000000,           .14869445
       1746.00000000,           .14860930
       1747.00000000,           .14852425
       1748.00000000,           .14843929
       1749.00000000,           .14835443
       1750.00000000,           .14826967
       1751.00000000,           .14818501
       1752.00000000,           .14810044
       1753.00000000,           .14801597
       1754.00000000,           .14793159
       1755.00000000,           .14784732
       1756.00000000,           .14776313
       1757.00000000,           .14767905
       1758.00000000,           .14759506
       1759.00000000,           .14751116
       1760.00000000,           .14742736
       1761.00000000,           .14734365
       1762.00000000,           .14726004
       1763.00000000,           .14717653
       1764.00000000,           .14709311
       1765.00000000,           .14700978
       1766.00000000,           .14692655
       1767.00000000,           .14684341
       1768.00000000,           .14676037
       1769.00000000,           .14667742
       1770.00000000,           .14659456
       1771.00000000,           .14651180
       1772.00000000,           .14642913
       1773.00000000,           .14634655
       1774.00000000,           .14626407
       1775.00000000,           .14618168
       1776.00000000,           .14609938
       1777.00000000,           .14601718
       1778.00000000,           .14593507
       1779.00000000,           .14585305
       1780.00000000,           .14577112
       1781.00000000,           .14568928
       1782.00000000,           .14560754
       1783.00000000,           .14552589
       1784.00000000,           .14544432
       1785.00000000,           .14536285
       1786.00000000,           .14528148
       1787.00000000,           .14520019
       1788.00000000,           .14511899
       1789.00000000,           .14503789
       1790.00000000,           .14495687
       1791.00000000,           .14487595
       1792.00000000,           .14479511
       1793.00000000,           .14471437
       1794.00000000,           .14463372
       1795.00000000,           .14455315
       1796.00000000,           .14447268
       1797.00000000,           .14439229
       1798.00000000,           .14431200
       1799.00000000,           .14423179
       1800.00000000,           .14415167
       1801.00000000,           .14407165
       1802.00000000,           .14399171
       1803.00000000,           .14391185
       1804.00000000,           .14383209
       1805.00000000,           .14375242
       1806.00000000,           .14367283
       1807.00000000,           .14359334
       1808.00000000,           .14351393
       1809.00000000,           .14343460
       1810.00000000,           .14335537
       1811.00000000,           .14327622
       1812.00000000,           .14319716
       1813.00000000,           .14311819
       1814.00000000,           .14303931
       1815.00000000,           .14296051
       1816.00000000,           .14288180
       1817.00000000,           .14280317
       1818.00000000,           .14272463
       1819.00000000,           .14264618
       1820.00000000,           .14256781
       1821.00000000,           .14248953
       1822.00000000,           .14241134
       1823.00000000,           .14233323
       1824.00000000,           .14225521
       1825.00000000,           .14217727
       1826.00000000,           .14209942
       1827.00000000,           .14202165
       1828.00000000,           .14194397
       1829.00000000,           .14186638
       1830.00000000,           .14178886
       1831.00000000,           .14171144
       1832.00000000,           .14163409
       1833.00000000,           .14155684
       1834.00000000,           .14147966
       1835.00000000,           .14140257
       1836.00000000,           .14132557
       1837.00000000,           .14124864
       1838.00000000,           .14117181
       1839.00000000,           .14109505
       1840.00000000,           .14101838
       1841.00000000,           .14094179
       1842.00000000,           .14086529
       1843.00000000,           .14078886
       1844.00000000,           .14071252
       1845.00000000,           .14063627
       1846.00000000,           .14056009
       1847.00000000,           .14048400
       1848.00000000,           .14040799
       1849.00000000,           .14033207
       1850.00000000,           .14025622
       1851.00000000,           .14018046
       1852.00000000,           .14010478
       1853.00000000,           .14002918
       1854.00000000,           .13995366
       1855.00000000,           .13987822
       1856.00000000,           .13980287
       1857.00000000,           .13972759
       1858.00000000,           .13965240
       1859.00000000,           .13957729
       1860.00000000,           .13950226
       1861.00000000,           .13942731
       1862.00000000,           .13935244
       1863.00000000,           .13927765
       1864.00000000,           .13920294
       1865.00000000,           .13912831
       1866.00000000,           .13905376
       1867.00000000,           .13897929
       1868.00000000,           .13890490
       1869.00000000,           .13883059
       1870.00000000,           .13875636
       1871.00000000,           .13868221
       1872.00000000,           .13860813
       1873.00000000,           .13853414
       1874.00000000,           .13846022
       1875.00000000,           .13838639
       1876.00000000,           .13831263
       1877.00000000,           .13823895
       1878.00000000,           .13816535
       1879.00000000,           .13809183
       1880.00000000,           .13801839
       1881.00000000,           .13794502
       1882.00000000,           .13787174
       1883.00000000,           .13779853
       1884.00000000,           .13772540
       1885.00000000,           .13765234
       1886.00000000,           .13757936
       1887.00000000,           .13750646
       1888.00000000,           .13743364
       1889.00000000,           .13736090
       1890.00000000,           .13728823
       1891.00000000,           .13721564
       1892.00000000,           .13714312
       1893.00000000,           .13707068
       1894.00000000,           .13699832
       1895.00000000,           .13692604
       1896.00000000,           .13685383
       1897.00000000,           .13678170
       1898.00000000,           .13670964
       1899.00000000,           .13663766
       1900.00000000,           .13656575
       1901.00000000,           .13649392
       1902.00000000,           .13642217
       1903.00000000,           .13635049
       1904.00000000,           .13627889
       1905.00000000,           .13620736
       1906.00000000,           .13613591
       1907.00000000,           .13606453
       1908.00000000,           .13599322
       1909.00000000,           .13592200
       1910.00000000,           .13585084
       1911.00000000,           .13577976
       1912.00000000,           .13570876
       1913.00000000,           .13563782
       1914.00000000,           .13556697
       1915.00000000,           .13549618
       1916.00000000,           .13542548
       1917.00000000,           .13535484
       1918.00000000,           .13528428
       1919.00000000,           .13521379
       1920.00000000,           .13514337
       1921.00000000,           .13507303
       1922.00000000,           .13500276
       1923.00000000,           .13493257
       1924.00000000,           .13486245
       1925.00000000,           .13479240
       1926.00000000,           .13472242
       1927.00000000,           .13465252
       1928.00000000,           .13458268
       1929.00000000,           .13451292
       1930.00000000,           .13444324
       1931.00000000,           .13437362
       1932.00000000,           .13430408
       1933.00000000,           .13423461
       1934.00000000,           .13416521
       1935.00000000,           .13409588
       1936.00000000,           .13402663
       1937.00000000,           .13395744
       1938.00000000,           .13388833
       1939.00000000,           .13381929
       1940.00000000,           .13375032
       1941.00000000,           .13368142
       1942.00000000,           .13361259
       1943.00000000,           .13354383
       1944.00000000,           .13347515
       1945.00000000,           .13340653
       1946.00000000,           .13333798
       1947.00000000,           .13326951
       1948.00000000,           .13320110
       1949.00000000,           .13313277
       1950.00000000,           .13306450
       1951.00000000,           .13299631
       1952.00000000,           .13292818
       1953.00000000,           .13286013
       1954.00000000,           .13279214
       1955.00000000,           .13272423
       1956.00000000,           .13265638
       1957.00000000,           .13258860
       1958.00000000,           .13252089
       1959.00000000,           .13245326
       1960.00000000,           .13238569
       1961.00000000,           .13231818
       1962.00000000,           .13225075
       1963.00000000,           .13218339
       1964.00000000,           .13211609
       1965.00000000,           .13204887
       1966.00000000,           .13198171
       1967.00000000,           .13191462
       1968.00000000,           .13184760
       1969.00000000,           .13178064
       1970.00000000,           .13171376
       1971.00000000,           .13164694
       1972.00000000,           .13158019
       1973.00000000,           .13151351
       1974.00000000,           .13144689
       1975.00000000,           .13138035
       1976.00000000,           .13131387
       1977.00000000,           .13124745
       1978.00000000,           .13118111
       1979.00000000,           .13111483
       1980.00000000,           .13104862
       1981.00000000,           .13098247
       1982.00000000,           .13091639
       1983.00000000,           .13085038
       1984.00000000,           .13078444
       1985.00000000,           .13071856
       1986.00000000,           .13065275
       1987.00000000,           .13058700
       1988.00000000,           .13052132
       1989.00000000,           .13045571
       1990.00000000,           .13039016
       1991.00000000,           .13032468
       1992.00000000,           .13025926
       1993.00000000,           .13019391
       1994.00000000,           .13012862
       1995.00000000,           .13006341
       1996.00000000,           .12999825
       1997.00000000,           .12993316
       1998.00000000,           .12986814
       1999.00000000,           .12980318
       2000.00000000,           .12973828
       2001.00000000,           .12967346
       2002.00000000,           .12960869
       2003.00000000,           .12954399
       2004.00000000,           .12947936
       2005.00000000,           .12941479
       2006.00000000,           .12935028
       2007.00000000,           .12928584
       2008.00000000,           .12922146
       2009.00000000,           .12915715
       2010.00000000,           .12909290
       2011.00000000,           .12902871
       2012.00000000,           .12896459
       2013.00000000,           .12890053
       2014.00000000,           .12883653
       2015.00000000,           .12877260
       2016.00000000,           .12870873
       2017.00000000,           .12864493
       2018.00000000,           .12858119
       2019.00000000,           .12851751
       2020.00000000,           .12845390
       2021.00000000,           .12839034
       2022.00000000,           .12832685
       2023.00000000,           .12826343
       2024.00000000,           .12820006
       2025.00000000,           .12813676
       2026.00000000,           .12807352
       2027.00000000,           .12801035
       2028.00000000,           .12794723
       2029.00000000,           .12788418
       2030.00000000,           .12782119
       2031.00000000,           .12775826
       2032.00000000,           .12769540
       2033.00000000,           .12763259
       2034.00000000,           .12756985
       2035.00000000,           .12750717
       2036.00000000,           .12744455
       2037.00000000,           .12738199
       2038.00000000,           .12731949
       2039.00000000,           .12725706
       2040.00000000,           .12719469
       2041.00000000,           .12713237
       2042.00000000,           .12707012
       2043.00000000,           .12700793
       2044.00000000,           .12694580
       2045.00000000,           .12688373
       2046.00000000,           .12682172
       2047.00000000,           .12675977
       2048.00000000,           .12669789
       2049.00000000,           .12663606
       2050.00000000,           .12657429
       2051.00000000,           .12651259
       2052.00000000,           .12645094
       2053.00000000,           .12638935
       2054.00000000,           .12632783
       2055.00000000,           .12626636
       2056.00000000,           .12620495
       2057.00000000,           .12614361
       2058.00000000,           .12608232
       2059.00000000,           .12602109
       2060.00000000,           .12595992
       2061.00000000,           .12589881
       2062.00000000,           .12583776
       2063.00000000,           .12577677
       2064.00000000,           .12571584
       2065.00000000,           .12565497
       2066.00000000,           .12559415
       2067.00000000,           .12553340
       2068.00000000,           .12547270
       2069.00000000,           .12541207
       2070.00000000,           .12535149
       2071.00000000,           .12529097
       2072.00000000,           .12523050
       2073.00000000,           .12517010
       2074.00000000,           .12510976
       2075.00000000,           .12504947
       2076.00000000,           .12498924
       2077.00000000,           .12492907
       2078.00000000,           .12486895
       2079.00000000,           .12480890
       2080.00000000,           .12474890
       2081.00000000,           .12468896
       2082.00000000,           .12462908
       2083.00000000,           .12456925
       2084.00000000,           .12450949
       2085.00000000,           .12444977
       2086.00000000,           .12439012
       2087.00000000,           .12433053
       2088.00000000,           .12427099
       2089.00000000,           .12421150
       2090.00000000,           .12415208
       2091.00000000,           .12409271
       2092.00000000,           .12403340
       2093.00000000,           .12397415
       2094.00000000,           .12391495
       2095.00000000,           .12385581
       2096.00000000,           .12379672
       2097.00000000,           .12373769
       2098.00000000,           .12367872
       2099.00000000,           .12361980
       2100.00000000,           .12356094
       2101.00000000,           .12350214
       2102.00000000,           .12344339
       2103.00000000,           .12338470
       2104.00000000,           .12332606
       2105.00000000,           .12326748
       2106.00000000,           .12320895
       2107.00000000,           .12315048
       2108.00000000,           .12309207
       2109.00000000,           .12303371
       2110.00000000,           .12297541
       2111.00000000,           .12291716
       2112.00000000,           .12285897
       2113.00000000,           .12280083
       2114.00000000,           .12274274
       2115.00000000,           .12268472
       2116.00000000,           .12262674
       2117.00000000,           .12256882
       2118.00000000,           .12251096
       2119.00000000,           .12245315
       2120.00000000,           .12239539
       2121.00000000,           .12233769
       2122.00000000,           .12228005
       2123.00000000,           .12222246
       2124.00000000,           .12216492
       2125.00000000,           .12210744
       2126.00000000,           .12205001
       2127.00000000,           .12199263
       2128.00000000,           .12193531
       2129.00000000,           .12187804
       2130.00000000,           .12182083
       2131.00000000,           .12176367
       2132.00000000,           .12170656
       2133.00000000,           .12164951
       2134.00000000,           .12159251
       2135.00000000,           .12153556
       2136.00000000,           .12147867
       2137.00000000,           .12142183
       2138.00000000,           .12136504
       2139.00000000,           .12130831
       2140.00000000,           .12125163
       2141.00000000,           .12119500
       2142.00000000,           .12113843
       2143.00000000,           .12108191
       2144.00000000,           .12102544
       2145.00000000,           .12096902
       2146.00000000,           .12091266
       2147.00000000,           .12085635
       2148.00000000,           .12080009
       2149.00000000,           .12074388
       2150.00000000,           .12068773
       2151.00000000,           .12063162
       2152.00000000,           .12057557
       2153.00000000,           .12051958
       2154.00000000,           .12046363
       2155.00000000,           .12040774
       2156.00000000,           .12035189
       2157.00000000,           .12029610
       2158.00000000,           .12024037
       2159.00000000,           .12018468
       2160.00000000,           .12012904
       2161.00000000,           .12007346
       2162.00000000,           .12001793
       2163.00000000,           .11996245
       2164.00000000,           .11990702
       2165.00000000,           .11985164
       2166.00000000,           .11979631
       2167.00000000,           .11974103
       2168.00000000,           .11968581
       2169.00000000,           .11963063
       2170.00000000,           .11957551
       2171.00000000,           .11952043
       2172.00000000,           .11946541
       2173.00000000,           .11941044
       2174.00000000,           .11935552
       2175.00000000,           .11930065
       2176.00000000,           .11924583
       2177.00000000,           .11919106
       2178.00000000,           .11913634
       2179.00000000,           .11908167
       2180.00000000,           .11902705
       2181.00000000,           .11897248
       2182.00000000,           .11891796
       2183.00000000,           .11886349
       2184.00000000,           .11880907
       2185.00000000,           .11875470
       2186.00000000,           .11870038
       2187.00000000,           .11864611
       2188.00000000,           .11859189
       2189.00000000,           .11853772
       2190.00000000,           .11848360
       2191.00000000,           .11842953
       2192.00000000,           .11837551
       2193.00000000,           .11832153
       2194.00000000,           .11826761
       2195.00000000,           .11821373
       2196.00000000,           .11815991
       2197.00000000,           .11810613
       2198.00000000,           .11805240
       2199.00000000,           .11799872
       2200.00000000,           .11794509
       2201.00000000,           .11789151
       2202.00000000,           .11783798
       2203.00000000,           .11778449
       2204.00000000,           .11773106
       2205.00000000,           .11767767
       2206.00000000,           .11762433
       2207.00000000,           .11757104
       2208.00000000,           .11751780
       2209.00000000,           .11746460
       2210.00000000,           .11741145
       2211.00000000,           .11735836
       2212.00000000,           .11730531
       2213.00000000,           .11725230
       2214.00000000,           .11719935
       2215.00000000,           .11714644
       2216.00000000,           .11709358
       2217.00000000,           .11704077
       2218.00000000,           .11698801
       2219.00000000,           .11693529
       2220.00000000,           .11688262
       2221.00000000,           .11683000
       2222.00000000,           .11677743
       2223.00000000,           .11672490
       2224.00000000,           .11667242
       2225.00000000,           .11661999
       2226.00000000,           .11656761
       2227.00000000,           .11651527
       2228.00000000,           .11646298
       2229.00000000,           .11641073
       2230.00000000,           .11635854
       2231.00000000,           .11630639
       2232.00000000,           .11625428
       2233.00000000,           .11620223
       2234.00000000,           .11615021
       2235.00000000,           .11609825
       2236.00000000,           .11604633
       2237.00000000,           .11599446
       2238.00000000,           .11594264
       2239.00000000,           .11589086
       2240.00000000,           .11583913
       2241.00000000,           .11578744
       2242.00000000,           .11573580
       2243.00000000,           .11568421
       2244.00000000,           .11563266
       2245.00000000,           .11558116
       2246.00000000,           .11552970
       2247.00000000,           .11547829
       2248.00000000,           .11542693
       2249.00000000,           .11537561
       2250.00000000,           .11532433
       2251.00000000,           .11527311
