 Hertz,Farad,V across C
       1258.74840000,           .00000087,       1746.29617061
       1259.74820000,           .00000087,       1747.68322057
       1260.74800000,           .00000087,       1749.07027052
       1261.74780000,           .00000086,       1750.45732048
       1262.74760000,           .00000086,       1751.84437043
       1263.74740000,           .00000086,       1753.23142039
       1264.74720000,           .00000086,       1754.61847034
       1265.74700000,           .00000086,       1756.00552029
       1266.74680000,           .00000086,       1757.39257025
       1267.74660000,           .00000086,       1758.77962020
       1268.74640000,           .00000086,       1760.16667016
       1269.74620000,           .00000085,       1761.55372011
       1270.74600000,           .00000085,       1762.94077007
       1271.74580000,           .00000085,       1764.32782002
       1272.74560000,           .00000085,       1765.71486998
       1273.74540000,           .00000085,       1767.10191993
       1274.74520000,           .00000085,       1768.48896989
       1275.74500000,           .00000085,       1769.87601984
       1276.74480000,           .00000084,       1771.26306980
       1277.74460000,           .00000084,       1772.65011975
       1278.74440000,           .00000084,       1774.03716971
       1279.74420000,           .00000084,       1775.42421966
       1280.74400000,           .00000084,       1776.81126962
       1281.74380000,           .00000084,       1778.19831957
       1282.74360000,           .00000084,       1779.58536953
       1283.74340000,           .00000084,       1780.97241948
       1284.74320000,           .00000083,       1782.35946944
       1285.74300000,           .00000083,       1783.74651939
       1286.74280000,           .00000083,       1785.13356935
       1287.74260000,           .00000083,       1786.52061930
       1288.74240000,           .00000083,       1787.90766926
       1289.74220000,           .00000083,       1789.29471921
       1290.74200000,           .00000083,       1790.68176917
       1291.74180000,           .00000083,       1792.06881912
       1292.74160000,           .00000082,       1793.45586908
       1293.74140000,           .00000082,       1794.84291903
       1294.74120000,           .00000082,       1796.22996899
       1295.74100000,           .00000082,       1797.61701894
       1296.74080000,           .00000082,       1799.00406890
       1297.74060000,           .00000082,       1800.39111885
       1298.74040000,           .00000082,       1801.77816880
       1299.74020000,           .00000081,       1803.16521876
       1300.74000000,           .00000081,       1804.55226871
       1301.73980000,           .00000081,       1805.93931867
       1302.73960000,           .00000081,       1807.32636862
       1303.73940000,           .00000081,       1808.71341858
       1304.73920000,           .00000081,       1810.10046853
       1305.73900000,           .00000081,       1811.48751849
       1306.73880000,           .00000081,       1812.87456844
       1307.73860000,           .00000080,       1814.26161840
       1308.73840000,           .00000080,       1815.64866835
       1309.73820000,           .00000080,       1817.03571831
       1310.73800000,           .00000080,       1818.42276826
       1311.73780000,           .00000080,       1819.80981822
       1312.73760000,           .00000080,       1821.19686817
       1313.73740000,           .00000080,       1822.58391813
       1314.73720000,           .00000080,       1823.97096808
       1315.73700000,           .00000080,       1825.35801804
       1316.73680000,           .00000079,       1826.74506799
       1317.73660000,           .00000079,       1828.13211795
       1318.73640000,           .00000079,       1829.51916790
       1319.73620000,           .00000079,       1830.90621786
       1320.73600000,           .00000079,       1832.29326781
       1321.73580000,           .00000079,       1833.68031777
       1322.73560000,           .00000079,       1835.06736772
       1323.73540000,           .00000079,       1836.45441768
       1324.73520000,           .00000078,       1837.84146763
       1325.73500000,           .00000078,       1839.22851759
       1326.73480000,           .00000078,       1840.61556754
       1327.73460000,           .00000078,       1842.00261750
       1328.73440000,           .00000078,       1843.38966745
       1329.73420000,           .00000078,       1844.77671740
       1330.73400000,           .00000078,       1846.16376736
       1331.73380000,           .00000078,       1847.55081731
       1332.73360000,           .00000078,       1848.93786727
       1333.73340000,           .00000077,       1850.32491722
       1334.73320000,           .00000077,       1851.71196718
       1335.73300000,           .00000077,       1853.09901713
       1336.73280000,           .00000077,       1854.48606709
       1337.73260000,           .00000077,       1855.87311704
       1338.73240000,           .00000077,       1857.26016700
       1339.73220000,           .00000077,       1858.64721695
       1340.73200000,           .00000077,       1860.03426691
       1341.73180000,           .00000076,       1861.42131686
       1342.73160000,           .00000076,       1862.80836682
       1343.73140000,           .00000076,       1864.19541677
       1344.73120000,           .00000076,       1865.58246673
       1345.73100000,           .00000076,       1866.96951668
       1346.73080000,           .00000076,       1868.35656664
       1347.73060000,           .00000076,       1869.74361659
       1348.73040000,           .00000076,       1871.13066655
       1349.73020000,           .00000076,       1872.51771650
       1350.73000000,           .00000075,       1873.90476646
       1351.72980000,           .00000075,       1875.29181641
       1352.72960000,           .00000075,       1876.67886637
       1353.72940000,           .00000075,       1878.06591632
       1354.72920000,           .00000075,       1879.45296628
       1355.72900000,           .00000075,       1880.84001623
       1356.72880000,           .00000075,       1882.22706619
       1357.72860000,           .00000075,       1883.61411614
       1358.72840000,           .00000075,       1885.00116610
       1359.72820000,           .00000074,       1886.38821605
       1360.72800000,           .00000074,       1887.77526600
       1361.72780000,           .00000074,       1889.16231596
       1362.72760000,           .00000074,       1890.54936591
       1363.72740000,           .00000074,       1891.93641587
       1364.72720000,           .00000074,       1893.32346582
       1365.72700000,           .00000074,       1894.71051578
       1366.72680000,           .00000074,       1896.09756573
       1367.72660000,           .00000074,       1897.48461569
       1368.72640000,           .00000073,       1898.87166564
       1369.72620000,           .00000073,       1900.25871560
       1370.72600000,           .00000073,       1901.64576555
       1371.72580000,           .00000073,       1903.03281551
       1372.72560000,           .00000073,       1904.41986546
       1373.72540000,           .00000073,       1905.80691542
       1374.72520000,           .00000073,       1907.19396537
       1375.72500000,           .00000073,       1908.58101533
       1376.72480000,           .00000073,       1909.96806528
       1377.72460000,           .00000073,       1911.35511524
       1378.72440000,           .00000072,       1912.74216519
       1379.72420000,           .00000072,       1914.12921515
       1380.72400000,           .00000072,       1915.51626510
       1381.72380000,           .00000072,       1916.90331506
       1382.72360000,           .00000072,       1918.29036501
       1383.72340000,           .00000072,       1919.67741497
       1384.72320000,           .00000072,       1921.06446492
       1385.72300000,           .00000072,       1922.45151488
       1386.72280000,           .00000072,       1923.83856483
       1387.72260000,           .00000071,       1925.22561479
       1388.72240000,           .00000071,       1926.61266474
       1389.72220000,           .00000071,       1927.99971470
       1390.72200000,           .00000071,       1929.38676465
       1391.72180000,           .00000071,       1930.77381460
       1392.72160000,           .00000071,       1932.16086456
       1393.72140000,           .00000071,       1933.54791451
       1394.72120000,           .00000071,       1934.93496447
       1395.72100000,           .00000071,       1936.32201442
       1396.72080000,           .00000071,       1937.70906438
       1397.72060000,           .00000070,       1939.09611433
       1398.72040000,           .00000070,       1940.48316429
       1399.72020000,           .00000070,       1941.87021424
       1400.72000000,           .00000070,       1943.25726420
       1401.71980000,           .00000070,       1944.64431415
       1402.71960000,           .00000070,       1946.03136411
       1403.71940000,           .00000070,       1947.41841406
       1404.71920000,           .00000070,       1948.80546402
       1405.71900000,           .00000070,       1950.19251397
       1406.71880000,           .00000070,       1951.57956393
       1407.71860000,           .00000069,       1952.96661388
       1408.71840000,           .00000069,       1954.35366384
       1409.71820000,           .00000069,       1955.74071379
       1410.71800000,           .00000069,       1957.12776375
       1411.71780000,           .00000069,       1958.51481370
       1412.71760000,           .00000069,       1959.90186366
       1413.71740000,           .00000069,       1961.28891361
       1414.71720000,           .00000069,       1962.67596357
       1415.71700000,           .00000069,       1964.06301352
       1416.71680000,           .00000069,       1965.45006348
       1417.71660000,           .00000068,       1966.83711343
       1418.71640000,           .00000068,       1968.22416339
       1419.71620000,           .00000068,       1969.61121334
       1420.71600000,           .00000068,       1970.99826330
       1421.71580000,           .00000068,       1972.38531325
       1422.71560000,           .00000068,       1973.77236321
       1423.71540000,           .00000068,       1975.15941316
       1424.71520000,           .00000068,       1976.54646311
       1425.71500000,           .00000068,       1977.93351307
       1426.71480000,           .00000068,       1979.32056302
       1427.71460000,           .00000068,       1980.70761298
       1428.71440000,           .00000067,       1982.09466293
       1429.71420000,           .00000067,       1983.48171289
       1430.71400000,           .00000067,       1984.86876284
       1431.71380000,           .00000067,       1986.25581280
       1432.71360000,           .00000067,       1987.64286275
       1433.71340000,           .00000067,       1989.02991271
       1434.71320000,           .00000067,       1990.41696266
       1435.71300000,           .00000067,       1991.80401262
       1436.71280000,           .00000067,       1993.19106257
       1437.71260000,           .00000067,       1994.57811253
       1438.71240000,           .00000067,       1995.96516248
       1439.71220000,           .00000066,       1997.35221244
       1440.71200000,           .00000066,       1998.73926239
       1441.71180000,           .00000066,       2000.12631235
       1442.71160000,           .00000066,       2001.51336230
       1443.71140000,           .00000066,       2002.90041226
       1444.71120000,           .00000066,       2004.28746221
       1445.71100000,           .00000066,       2005.67451217
       1446.71080000,           .00000066,       2007.06156212
       1447.71060000,           .00000066,       2008.44861208
       1448.71040000,           .00000066,       2009.83566203
       1449.71020000,           .00000066,       2011.22271199
       1450.71000000,           .00000065,       2012.60976194
       1451.70980000,           .00000065,       2013.99681190
       1452.70960000,           .00000065,       2015.38386185
       1453.70940000,           .00000065,       2016.77091181
       1454.70920000,           .00000065,       2018.15796176
       1455.70900000,           .00000065,       2019.54501171
       1456.70880000,           .00000065,       2020.93206167
       1457.70860000,           .00000065,       2022.31911162
       1458.70840000,           .00000065,       2023.70616158
       1459.70820000,           .00000065,       2025.09321153
       1460.70800000,           .00000065,       2026.48026149
       1461.70780000,           .00000064,       2027.86731144
       1462.70760000,           .00000064,       2029.25436140
       1463.70740000,           .00000064,       2030.64141135
       1464.70720000,           .00000064,       2032.02846131
       1465.70700000,           .00000064,       2033.41551126
       1466.70680000,           .00000064,       2034.80256122
       1467.70660000,           .00000064,       2036.18961117
       1468.70640000,           .00000064,       2037.57666113
       1469.70620000,           .00000064,       2038.96371108
       1470.70600000,           .00000064,       2040.35076104
       1471.70580000,           .00000064,       2041.73781099
       1472.70560000,           .00000063,       2043.12486095
       1473.70540000,           .00000063,       2044.51191090
       1474.70520000,           .00000063,       2045.89896086
       1475.70500000,           .00000063,       2047.28601081
       1476.70480000,           .00000063,       2048.67306077
       1477.70460000,           .00000063,       2050.06011072
       1478.70440000,           .00000063,       2051.44716068
       1479.70420000,           .00000063,       2052.83421063
       1480.70400000,           .00000063,       2054.22126059
       1481.70380000,           .00000063,       2055.60831054
       1482.70360000,           .00000063,       2056.99536050
       1483.70340000,           .00000063,       2058.38241045
       1484.70320000,           .00000062,       2059.76946041
       1485.70300000,           .00000062,       2061.15651036
       1486.70280000,           .00000062,       2062.54356031
       1487.70260000,           .00000062,       2063.93061027
       1488.70240000,           .00000062,       2065.31766022
       1489.70220000,           .00000062,       2066.70471018
       1490.70200000,           .00000062,       2068.09176013
       1491.70180000,           .00000062,       2069.47881009
       1492.70160000,           .00000062,       2070.86586004
       1493.70140000,           .00000062,       2072.25291000
       1494.70120000,           .00000062,       2073.63995995
       1495.70100000,           .00000062,       2075.02700991
       1496.70080000,           .00000061,       2076.41405986
       1497.70060000,           .00000061,       2077.80110982
       1498.70040000,           .00000061,       2079.18815977
       1499.70020000,           .00000061,       2080.57520973
       1500.70000000,           .00000061,       2081.96225968
       1501.69980000,           .00000061,       2083.34930964
       1502.69960000,           .00000061,       2084.73635959
       1503.69940000,           .00000061,       2086.12340955
       1504.69920000,           .00000061,       2087.51045950
       1505.69900000,           .00000061,       2088.89750946
       1506.69880000,           .00000061,       2090.28455941
       1507.69860000,           .00000061,       2091.67160937
       1508.69840000,           .00000060,       2093.05865932
       1509.69820000,           .00000060,       2094.44570928
       1510.69800000,           .00000060,       2095.83275923
       1511.69780000,           .00000060,       2097.21980919
       1512.69760000,           .00000060,       2098.60685914
       1513.69740000,           .00000060,       2099.99390910
       1514.69720000,           .00000060,       2101.38095905
       1515.69700000,           .00000060,       2102.76800901
       1516.69680000,           .00000060,       2104.15505896
       1517.69660000,           .00000060,       2105.54210892
       1518.69640000,           .00000060,       2106.92915887
       1519.69620000,           .00000060,       2108.31620882
       1520.69600000,           .00000060,       2109.70325878
       1521.69580000,           .00000059,       2111.09030873
       1522.69560000,           .00000059,       2112.47735869
       1523.69540000,           .00000059,       2113.86440864
       1524.69520000,           .00000059,       2115.25145860
       1525.69500000,           .00000059,       2116.63850855
       1526.69480000,           .00000059,       2118.02555851
       1527.69460000,           .00000059,       2119.41260846
       1528.69440000,           .00000059,       2120.79965842
       1529.69420000,           .00000059,       2122.18670837
       1530.69400000,           .00000059,       2123.57375833
       1531.69380000,           .00000059,       2124.96080828
       1532.69360000,           .00000059,       2126.34785824
       1533.69340000,           .00000059,       2127.73490819
       1534.69320000,           .00000058,       2129.12195815
       1535.69300000,           .00000058,       2130.50900810
       1536.69280000,           .00000058,       2131.89605806
       1537.69260000,           .00000058,       2133.28310801
       1538.69240000,           .00000058,       2134.67015797
       1539.69220000,           .00000058,       2136.05720792
       1540.69200000,           .00000058,       2137.44425788
       1541.69180000,           .00000058,       2138.83130783
       1542.69160000,           .00000058,       2140.21835779
       1543.69140000,           .00000058,       2141.60540774
       1544.69120000,           .00000058,       2142.99245770
       1545.69100000,           .00000058,       2144.37950765
       1546.69080000,           .00000058,       2145.76655761
       1547.69060000,           .00000057,       2147.15360756
       1548.69040000,           .00000057,       2148.54065752
       1549.69020000,           .00000057,       2149.92770747
       1550.69000000,           .00000057,       2151.31475742
       1551.68980000,           .00000057,       2152.70180738
       1552.68960000,           .00000057,       2154.08885733
       1553.68940000,           .00000057,       2155.47590729
       1554.68920000,           .00000057,       2156.86295724
       1555.68900000,           .00000057,       2158.25000720
       1556.68880000,           .00000057,       2159.63705715
       1557.68860000,           .00000057,       2161.02410711
       1558.68840000,           .00000057,       2162.41115706
       1559.68820000,           .00000057,       2163.79820702
       1560.68800000,           .00000057,       2165.18525697
       1561.68780000,           .00000056,       2166.57230693
       1562.68760000,           .00000056,       2167.95935688
       1563.68740000,           .00000056,       2169.34640684
       1564.68720000,           .00000056,       2170.73345679
       1565.68700000,           .00000056,       2172.12050675
       1566.68680000,           .00000056,       2173.50755670
       1567.68660000,           .00000056,       2174.89460666
       1568.68640000,           .00000056,       2176.28165661
       1569.68620000,           .00000056,       2177.66870657
       1570.68600000,           .00000056,       2179.05575652
       1571.68580000,           .00000056,       2180.44280648
       1572.68560000,           .00000056,       2181.82985643
       1573.68540000,           .00000056,       2183.21690639
       1574.68520000,           .00000056,       2184.60395634
       1575.68500000,           .00000055,       2185.99100630
       1576.68480000,           .00000055,       2187.37805625
       1577.68460000,           .00000055,       2188.76510621
       1578.68440000,           .00000055,       2190.15215616
       1579.68420000,           .00000055,       2191.53920612
       1580.68400000,           .00000055,       2192.92625607
       1581.68380000,           .00000055,       2194.31330602
       1582.68360000,           .00000055,       2195.70035598
       1583.68340000,           .00000055,       2197.08740593
       1584.68320000,           .00000055,       2198.47445589
       1585.68300000,           .00000055,       2199.86150584
       1586.68280000,           .00000055,       2201.24855580
       1587.68260000,           .00000055,       2202.63560575
       1588.68240000,           .00000055,       2204.02265571
       1589.68220000,           .00000054,       2205.40970566
       1590.68200000,           .00000054,       2206.79675562
       1591.68180000,           .00000054,       2208.18380557
       1592.68160000,           .00000054,       2209.57085553
       1593.68140000,           .00000054,       2210.95790548
       1594.68120000,           .00000054,       2212.34495544
       1595.68100000,           .00000054,       2213.73200539
       1596.68080000,           .00000054,       2215.11905535
       1597.68060000,           .00000054,       2216.50610530
       1598.68040000,           .00000054,       2217.89315526
       1599.68020000,           .00000054,       2219.28020521
       1600.68000000,           .00000054,       2220.66725517
       1601.67980000,           .00000054,       2222.05430512
       1602.67960000,           .00000054,       2223.44135508
       1603.67940000,           .00000054,       2224.82840503
       1604.67920000,           .00000053,       2226.21545499
       1605.67900000,           .00000053,       2227.60250494
       1606.67880000,           .00000053,       2228.98955490
       1607.67860000,           .00000053,       2230.37660485
       1608.67840000,           .00000053,       2231.76365481
       1609.67820000,           .00000053,       2233.15070476
       1610.67800000,           .00000053,       2234.53775472
       1611.67780000,           .00000053,       2235.92480467
       1612.67760000,           .00000053,       2237.31185462
       1613.67740000,           .00000053,       2238.69890458
       1614.67720000,           .00000053,       2240.08595453
       1615.67700000,           .00000053,       2241.47300449
       1616.67680000,           .00000053,       2242.86005444
       1617.67660000,           .00000053,       2244.24710440
       1618.67640000,           .00000053,       2245.63415435
       1619.67620000,           .00000052,       2247.02120431
       1620.67600000,           .00000052,       2248.40825426
       1621.67580000,           .00000052,       2249.79530422
       1622.67560000,           .00000052,       2251.18235417
       1623.67540000,           .00000052,       2252.56940413
       1624.67520000,           .00000052,       2253.95645408
       1625.67500000,           .00000052,       2255.34350404
       1626.67480000,           .00000052,       2256.73055399
       1627.67460000,           .00000052,       2258.11760395
       1628.67440000,           .00000052,       2259.50465390
       1629.67420000,           .00000052,       2260.89170386
       1630.67400000,           .00000052,       2262.27875381
       1631.67380000,           .00000052,       2263.66580377
       1632.67360000,           .00000052,       2265.05285372
       1633.67340000,           .00000052,       2266.43990368
       1634.67320000,           .00000052,       2267.82695363
       1635.67300000,           .00000051,       2269.21400359
       1636.67280000,           .00000051,       2270.60105354
       1637.67260000,           .00000051,       2271.98810350
       1638.67240000,           .00000051,       2273.37515345
       1639.67220000,           .00000051,       2274.76220341
       1640.67200000,           .00000051,       2276.14925336
       1641.67180000,           .00000051,       2277.53630332
       1642.67160000,           .00000051,       2278.92335327
       1643.67140000,           .00000051,       2280.31040323
       1644.67120000,           .00000051,       2281.69745318
       1645.67100000,           .00000051,       2283.08450313
       1646.67080000,           .00000051,       2284.47155309
       1647.67060000,           .00000051,       2285.85860304
       1648.67040000,           .00000051,       2287.24565300
       1649.67020000,           .00000051,       2288.63270295
       1650.67000000,           .00000051,       2290.01975291
       1651.66980000,           .00000050,       2291.40680286
       1652.66960000,           .00000050,       2292.79385282
       1653.66940000,           .00000050,       2294.18090277
       1654.66920000,           .00000050,       2295.56795273
       1655.66900000,           .00000050,       2296.95500268
       1656.66880000,           .00000050,       2298.34205264
       1657.66860000,           .00000050,       2299.72910259
       1658.66840000,           .00000050,       2301.11615255
       1659.66820000,           .00000050,       2302.50320250
       1660.66800000,           .00000050,       2303.89025246
       1661.66780000,           .00000050,       2305.27730241
       1662.66760000,           .00000050,       2306.66435237
       1663.66740000,           .00000050,       2308.05140232
       1664.66720000,           .00000050,       2309.43845228
       1665.66700000,           .00000050,       2310.82550223
       1666.66680000,           .00000050,       2312.21255219
       1667.66660000,           .00000049,       2313.59960214
       1668.66640000,           .00000049,       2314.98665210
       1669.66620000,           .00000049,       2316.37370205
       1670.66600000,           .00000049,       2317.76075201
       1671.66580000,           .00000049,       2319.14780196
       1672.66560000,           .00000049,       2320.53485192
       1673.66540000,           .00000049,       2321.92190187
       1674.66520000,           .00000049,       2323.30895183
       1675.66500000,           .00000049,       2324.69600178
       1676.66480000,           .00000049,       2326.08305173
       1677.66460000,           .00000049,       2327.47010169
       1678.66440000,           .00000049,       2328.85715164
       1679.66420000,           .00000049,       2330.24420160
       1680.66400000,           .00000049,       2331.63125155
       1681.66380000,           .00000049,       2333.01830151
       1682.66360000,           .00000049,       2334.40535146
       1683.66340000,           .00000049,       2335.79240142
       1684.66320000,           .00000049,       2337.17945137
       1685.66300000,           .00000048,       2338.56650133
       1686.66280000,           .00000048,       2339.95355128
       1687.66260000,           .00000048,       2341.34060124
       1688.66240000,           .00000048,       2342.72765119
       1689.66220000,           .00000048,       2344.11470115
       1690.66200000,           .00000048,       2345.50175110
       1691.66180000,           .00000048,       2346.88880106
       1692.66160000,           .00000048,       2348.27585101
       1693.66140000,           .00000048,       2349.66290097
       1694.66120000,           .00000048,       2351.04995092
       1695.66100000,           .00000048,       2352.43700088
       1696.66080000,           .00000048,       2353.82405083
       1697.66060000,           .00000048,       2355.21110079
       1698.66040000,           .00000048,       2356.59815074
       1699.66020000,           .00000048,       2357.98520070
       1700.66000000,           .00000048,       2359.37225065
       1701.65980000,           .00000048,       2360.75930061
       1702.65960000,           .00000047,       2362.14635056
       1703.65940000,           .00000047,       2363.53340052
       1704.65920000,           .00000047,       2364.92045047
       1705.65900000,           .00000047,       2366.30750043
       1706.65880000,           .00000047,       2367.69455038
       1707.65860000,           .00000047,       2369.08160033
       1708.65840000,           .00000047,       2370.46865029
       1709.65820000,           .00000047,       2371.85570024
       1710.65800000,           .00000047,       2373.24275020
       1711.65780000,           .00000047,       2374.62980015
       1712.65760000,           .00000047,       2376.01685011
       1713.65740000,           .00000047,       2377.40390006
       1714.65720000,           .00000047,       2378.79095002
       1715.65700000,           .00000047,       2380.17799997
       1716.65680000,           .00000047,       2381.56504993
       1717.65660000,           .00000047,       2382.95209988
       1718.65640000,           .00000047,       2384.33914984
       1719.65620000,           .00000047,       2385.72619979
       1720.65600000,           .00000046,       2387.11324975
       1721.65580000,           .00000046,       2388.50029970
       1722.65560000,           .00000046,       2389.88734966
       1723.65540000,           .00000046,       2391.27439961
       1724.65520000,           .00000046,       2392.66144957
       1725.65500000,           .00000046,       2394.04849952
       1726.65480000,           .00000046,       2395.43554948
       1727.65460000,           .00000046,       2396.82259943
       1728.65440000,           .00000046,       2398.20964939
       1729.65420000,           .00000046,       2399.59669934
       1730.65400000,           .00000046,       2400.98374930
       1731.65380000,           .00000046,       2402.37079925
       1732.65360000,           .00000046,       2403.75784921
       1733.65340000,           .00000046,       2405.14489916
       1734.65320000,           .00000046,       2406.53194912
       1735.65300000,           .00000046,       2407.91899907
       1736.65280000,           .00000046,       2409.30604903
       1737.65260000,           .00000046,       2410.69309898
       1738.65240000,           .00000046,       2412.08014894
       1739.65220000,           .00000045,       2413.46719889
       1740.65200000,           .00000045,       2414.85424884
       1741.65180000,           .00000045,       2416.24129880
       1742.65160000,           .00000045,       2417.62834875
       1743.65140000,           .00000045,       2419.01539871
       1744.65120000,           .00000045,       2420.40244866
       1745.65100000,           .00000045,       2421.78949862
       1746.65080000,           .00000045,       2423.17654857
       1747.65060000,           .00000045,       2424.56359853
       1748.65040000,           .00000045,       2425.95064848
       1749.65020000,           .00000045,       2427.33769844
       1750.65000000,           .00000045,       2428.72474839
       1751.64980000,           .00000045,       2430.11179835
       1752.64960000,           .00000045,       2431.49884830
       1753.64940000,           .00000045,       2432.88589826
       1754.64920000,           .00000045,       2434.27294821
       1755.64900000,           .00000045,       2435.65999817
       1756.64880000,           .00000045,       2437.04704812
       1757.64860000,           .00000045,       2438.43409808
       1758.64840000,           .00000045,       2439.82114803
       1759.64820000,           .00000044,       2441.20819799
       1760.64800000,           .00000044,       2442.59524794
       1761.64780000,           .00000044,       2443.98229790
       1762.64760000,           .00000044,       2445.36934785
       1763.64740000,           .00000044,       2446.75639781
       1764.64720000,           .00000044,       2448.14344776
       1765.64700000,           .00000044,       2449.53049772
       1766.64680000,           .00000044,       2450.91754767
       1767.64660000,           .00000044,       2452.30459763
       1768.64640000,           .00000044,       2453.69164758
       1769.64620000,           .00000044,       2455.07869754
       1770.64600000,           .00000044,       2456.46574749
       1771.64580000,           .00000044,       2457.85279744
       1772.64560000,           .00000044,       2459.23984740
       1773.64540000,           .00000044,       2460.62689735
       1774.64520000,           .00000044,       2462.01394731
       1775.64500000,           .00000044,       2463.40099726
       1776.64480000,           .00000044,       2464.78804722
       1777.64460000,           .00000044,       2466.17509717
       1778.64440000,           .00000044,       2467.56214713
       1779.64420000,           .00000043,       2468.94919708
       1780.64400000,           .00000043,       2470.33624704
       1781.64380000,           .00000043,       2471.72329699
       1782.64360000,           .00000043,       2473.11034695
       1783.64340000,           .00000043,       2474.49739690
       1784.64320000,           .00000043,       2475.88444686
       1785.64300000,           .00000043,       2477.27149681
       1786.64280000,           .00000043,       2478.65854677
       1787.64260000,           .00000043,       2480.04559672
       1788.64240000,           .00000043,       2481.43264668
       1789.64220000,           .00000043,       2482.81969663
       1790.64200000,           .00000043,       2484.20674659
       1791.64180000,           .00000043,       2485.59379654
       1792.64160000,           .00000043,       2486.98084650
       1793.64140000,           .00000043,       2488.36789645
       1794.64120000,           .00000043,       2489.75494641
       1795.64100000,           .00000043,       2491.14199636
       1796.64080000,           .00000043,       2492.52904632
       1797.64060000,           .00000043,       2493.91609627
       1798.64040000,           .00000043,       2495.30314623
       1799.64020000,           .00000043,       2496.69019618
       1800.64000000,           .00000042,       2498.07724614
       1801.63980000,           .00000042,       2499.46429609
       1802.63960000,           .00000042,       2500.85134604
       1803.63940000,           .00000042,       2502.23839600
       1804.63920000,           .00000042,       2503.62544595
       1805.63900000,           .00000042,       2505.01249591
       1806.63880000,           .00000042,       2506.39954586
       1807.63860000,           .00000042,       2507.78659582
       1808.63840000,           .00000042,       2509.17364577
       1809.63820000,           .00000042,       2510.56069573
       1810.63800000,           .00000042,       2511.94774568
       1811.63780000,           .00000042,       2513.33479564
       1812.63760000,           .00000042,       2514.72184559
       1813.63740000,           .00000042,       2516.10889555
       1814.63720000,           .00000042,       2517.49594550
       1815.63700000,           .00000042,       2518.88299546
       1816.63680000,           .00000042,       2520.27004541
       1817.63660000,           .00000042,       2521.65709537
       1818.63640000,           .00000042,       2523.04414532
       1819.63620000,           .00000042,       2524.43119528
       1820.63600000,           .00000042,       2525.81824523
       1821.63580000,           .00000041,       2527.20529519
       1822.63560000,           .00000041,       2528.59234514
       1823.63540000,           .00000041,       2529.97939510
       1824.63520000,           .00000041,       2531.36644505
       1825.63500000,           .00000041,       2532.75349501
       1826.63480000,           .00000041,       2534.14054496
       1827.63460000,           .00000041,       2535.52759492
       1828.63440000,           .00000041,       2536.91464487
       1829.63420000,           .00000041,       2538.30169483
       1830.63400000,           .00000041,       2539.68874478
       1831.63380000,           .00000041,       2541.07579474
       1832.63360000,           .00000041,       2542.46284469
       1833.63340000,           .00000041,       2543.84989464
       1834.63320000,           .00000041,       2545.23694460
       1835.63300000,           .00000041,       2546.62399455
       1836.63280000,           .00000041,       2548.01104451
       1837.63260000,           .00000041,       2549.39809446
       1838.63240000,           .00000041,       2550.78514442
       1839.63220000,           .00000041,       2552.17219437
       1840.63200000,           .00000041,       2553.55924433
       1841.63180000,           .00000041,       2554.94629428
       1842.63160000,           .00000041,       2556.33334424
       1843.63140000,           .00000041,       2557.72039419
       1844.63120000,           .00000040,       2559.10744415
       1845.63100000,           .00000040,       2560.49449410
       1846.63080000,           .00000040,       2561.88154406
       1847.63060000,           .00000040,       2563.26859401
       1848.63040000,           .00000040,       2564.65564397
       1849.63020000,           .00000040,       2566.04269392
       1850.63000000,           .00000040,       2567.42974388
       1851.62980000,           .00000040,       2568.81679383
       1852.62960000,           .00000040,       2570.20384379
       1853.62940000,           .00000040,       2571.59089374
       1854.62920000,           .00000040,       2572.97794370
       1855.62900000,           .00000040,       2574.36499365
       1856.62880000,           .00000040,       2575.75204361
       1857.62860000,           .00000040,       2577.13909356
       1858.62840000,           .00000040,       2578.52614352
       1859.62820000,           .00000040,       2579.91319347
       1860.62800000,           .00000040,       2581.30024343
       1861.62780000,           .00000040,       2582.68729338
       1862.62760000,           .00000040,       2584.07434334
       1863.62740000,           .00000040,       2585.46139329
       1864.62720000,           .00000040,       2586.84844325
       1865.62700000,           .00000040,       2588.23549320
       1866.62680000,           .00000040,       2589.62254315
       1867.62660000,           .00000039,       2591.00959311
       1868.62640000,           .00000039,       2592.39664306
       1869.62620000,           .00000039,       2593.78369302
       1870.62600000,           .00000039,       2595.17074297
       1871.62580000,           .00000039,       2596.55779293
       1872.62560000,           .00000039,       2597.94484288
       1873.62540000,           .00000039,       2599.33189284
       1874.62520000,           .00000039,       2600.71894279
       1875.62500000,           .00000039,       2602.10599275
       1876.62480000,           .00000039,       2603.49304270
       1877.62460000,           .00000039,       2604.88009266
       1878.62440000,           .00000039,       2606.26714261
       1879.62420000,           .00000039,       2607.65419257
       1880.62400000,           .00000039,       2609.04124252
       1881.62380000,           .00000039,       2610.42829248
       1882.62360000,           .00000039,       2611.81534243
       1883.62340000,           .00000039,       2613.20239239
       1884.62320000,           .00000039,       2614.58944234
       1885.62300000,           .00000039,       2615.97649230
       1886.62280000,           .00000039,       2617.36354225
       1887.62260000,           .00000039,       2618.75059221
       1888.62240000,           .00000039,       2620.13764216
       1889.62220000,           .00000039,       2621.52469212
       1890.62200000,           .00000039,       2622.91174207
       1891.62180000,           .00000038,       2624.29879203
       1892.62160000,           .00000038,       2625.68584198
